#HalfBakedOne Ship Names List       Version 1.00        Feb 22 2026         DIP EXTENDED,,,,,,,,,,
#Huge shoutout to Discord user MDHansen for their help debugging this file!,,,,,,,,,,
#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
4844,,Bullard,usa,dd,,,,,,
4845,,Bulmer,usa,dd,,,,,,
4846,,Burns,usa,dd,,,,,,
4847,,Burrows,usa,dd,,,,,,
4848,,Bush,usa,dd,,,,,,
4849,,Butler,usa,dd,,,,,,
4850,,C. P. Williams,usa,tb,,,,,,
4851,,Cactus,usa,tb,,,,,,
4852,,Caldwell,usa,dd,,,,,,
4853,,Calhoun,usa,tb,,,,,,
4854,,Callaghan,usa,dd,,,,,,
4855,,Callao,usa,tb,,,,,,
4856,,Calypso,usa,tb,,,,,,
4857,,Camelia,usa,tb,,,,,,
4858,,Canandaigua,usa,tb,,,,,,
4859,,Caperton,usa,dd,,,,,,
4860,,Capps,usa,dd,,,,,,
4861,,Carmick,usa,dd,,,,,,
4862,,Carnation,usa,tb,,,,,,
4863,,Carney,usa,dd,,,,,,
4864,,Caron,usa,dd,,,,,,
4865,,Carpenter,usa,dd,,,,,,
4866,,Carrabasset,usa,tb,,,,,,
4867,,Case,usa,dd,,,,,,
4868,,Cassin Young,usa,dd,,,,,,
4869,,Cassin,usa,dd,,,,,,
4870,,Castine,usa,tb,,,,,,
4871,,Ceres,usa,tb,,,,,,
4872,,Chafee,usa,dd,,,,,,
4873,,Champion,usa,tb,,,,,,
4874,,Champlin,usa,dd,,,,,,
4875,,Chandler,usa,dd,,,,,,
4876,,Charles Ausburne,usa,dd,,,,,,
4877,,Charles F. Adams,usa,dd,,,,,,
4878,,Charles F. Hughes,usa,dd,,,,,,
4879,,Charles H. Roan,usa,dd,,,,,,
4880,,Charles J. Badger,usa,dd,,,,,,
4881,,Charles P. Cecil,usa,dd,,,,,,
4882,,Charles R. Ware,usa,dd,,,,,,
4883,,Charles S. Sperry,usa,dd,,,,,,
4884,,Charrette,usa,dd,,,,,,
4885,,Chase,usa,dd,,,,,,
4886,,Chauncey,usa,dd,,,,,,
4887,,Cherokee,usa,tb,,,,,,
4888,,Chevalier,usa,dd,,,,,,
4889,,Chew,usa,dd,,,,,,
4890,,Childs,usa,dd,,,,,,
4891,,Choctaw,usa,tb,,,,,,
4892,,Chung-Hoon,usa,dd,,,,,,
4893,,Cimarron,usa,tb,,,,,,
4894,,City,usa,tb,,,,,,
4895,,Clarence K. Bronson,usa,dd,,,,,,
4896,,Clark,usa,dd,,,,,,
4897,,Claxton,usa,dd,,,,,,
4898,,Clemson,usa,dd,,,,,,
4899,,Clifton,usa,tb,,,,,,
4900,,Clover,usa,tb,,,,,,
4901,,Clyde,usa,tb,,,,,,
4902,,Cochrane,usa,dd,,,,,,
4903,,Coghlan,usa,dd,,,,,,
4904,,Cogswell,usa,dd,,,,,,
4905,,Cohasset,usa,tb,,,,,,
4906,,Colahan,usa,dd,,,,,,
4907,,Cole,usa,dd,,,,,,
4908,,Colhoun,usa,dd,,,,,,
4909,,Collett,usa,dd,,,,,,
4910,,Collier,usa,tb,,,,,,
4911,,Colossus,usa,tb,,,,,,
4912,,Commodore,usa,tb,,,,,,
4913,,Comte de Grasse,usa,dd,,,,,,
4914,,Cone,usa,dd,,,,,,
4915,,Conemaugh,usa,tb,,,,,,
4916,,Conner,usa,dd,,,,,,
4917,,Conolly,usa,dd,,,,,,
4918,,Converse,usa,dd,,,,,,
4919,,Conway,usa,dd,,,,,,
4920,,Cony,usa,dd,,,,,,
4921,,Conyngham,usa,dd,,,,,,
4922,,Coontz,usa,dd,,,,,,
4923,,Cooper,usa,dd,,,,,,
4924,,Cornubia,usa,tb,,,,,,
4925,,Corry,usa,dd,,,,,,
4926,,Corwin,usa,tb,,,,,,
4927,,Corypheus,usa,tb,,,,,,
4928,,Cotten,usa,dd,,,,,,
4929,,Courier,usa,tb,,,,,,
4930,,Cowell,usa,dd,,,,,,
4931,,Cowie,usa,dd,,,,,,
4932,,Cowslip,usa,tb,,,,,,
4933,,Crane,usa,dd,,,,,,
4934,,Craven,usa,dd,,,,,,
4935,,Cricket,usa,tb,,,,,,
4936,,Crocus,usa,tb,,,,,,
4937,,Crosby,usa,dd,,,,,,
4938,,Crowninshield,usa,dd,,,,,,
4939,,Crusader,usa,tb,,,,,,
4940,,Cummings,usa,dd,,,,,,
4941,,Curlew,usa,tb,,,,,,
4942,,Currituck,usa,tb,,,,,,
4943,,Curtis Wilbur,usa,dd,,,,,,
4944,,Cushing,usa,dd,,,,,,
4945,,Cyclone,usa,tb,,,,,,
4946,,Cymophane,usa,tb,,,,,,
4947,,Dacotah,usa,tb,,,,,,
4948,,Dahlgren,usa,dd,,,,,,
4949,,Dale,usa,dd,,,,,,
4950,,Daly,usa,dd,,,,,,
4951,,Damato,usa,dd,,,,,,
4952,,Daniel Inouye,usa,dd,,,,,,
4953,,Dart,usa,tb,,,,,,
4954,,Dashiell,usa,dd,,,,,,
4955,,David R. Ray,usa,dd,,,,,,
4956,,David W. Taylor,usa,dd,,,,,,
4957,,Davis,usa,dd,,,,,,
4958,,Davison,usa,dd,,,,,,
4959,,De Haven,usa,dd,,,,,,
4960,,Decatur,usa,dd,,,,,,
4961,,Delaware,usa,tb,,,,,,
4962,,Delbert D. Black,usa,dd,,,,,,
4963,,DeLong,usa,dd,,,,,,
4964,,Delphy,usa,dd,,,,,,
4965,,Dennis J. Buckley,usa,dd,,,,,,
4966,,Dent,usa,dd,,,,,,
4967,,Dewey,usa,dd,,,,,,
4968,,Deyo,usa,dd,,,,,,
4969,,Diana,usa,tb,,,,,,
4970,,Dickerson,usa,dd,,,,,,
4971,,Dolphin,usa,tb,,,,,,
4972,,Donald Cook,usa,dd,,,,,,
4973,,Doran,usa,dd,,,,,,
4974,,Dorothea,usa,tb,,,,,,
4975,,Dorsey,usa,dd,,,,,,
4976,,Dortch,usa,dd,,,,,,
4977,,Douglas H. Fox,usa,dd,,,,,,
4978,,Douglas,usa,tb,,,,,,
4979,,Downes,usa,dd,,,,,,
4980,,Doyen,usa,dd,,,,,,
4981,,Doyle,usa,dd,,,,,,
4982,,Dragon,usa,tb,,,,,,
4983,,Drayton,usa,dd,,,,,,
4984,,Drexler,usa,dd,,,,,,
4985,,Du Pont,usa,dd,,,,,,
4986,,Duncan,usa,dd,,,,,,
4987,,Dunlap,usa,dd,,,,,,
4988,,Dyer,usa,dd,,,,,,
4989,,Dyess,usa,dd,,,,,,
4990,,Dyson,usa,dd,,,,,,
4991,,E. B. Hale,usa,tb,,,,,,
4992,,Eagle,usa,tb,,,,,,
4993,,Earle,usa,dd,,,,,,
4994,,Eaton,usa,dd,,,,,,
4995,,Eberle,usa,dd,,,,,,
4996,,Edison,usa,dd,,,,,,
4997,,Edsall,usa,dd,,,,,,
4998,,Edson,usa,dd,,,,,,
4999,,Edwards,usa,dd,,,,,,
5000,,Elcano,usa,tb,,,,,,
5001,,Elfin,usa,tb,,,,,,
5002,,Elk,usa,tb,,,,,,
5003,,Ella,usa,tb,,,,,,
5004,,Ellen,usa,tb,,,,,,
5005,,Ellet,usa,dd,,,,,,
5006,,Elliot,usa,dd,,,,,,
5007,,Ellis,usa,dd,,,,,,
5008,,Ellyson,usa,dd,,,,,,
5009,,Emma,usa,tb,,,,,,
5010,,Emmons,usa,dd,,,,,,
5011,,Endicott,usa,dd,,,,,,
5012,,England,usa,dd,,,,,,
5013,,English,usa,dd,,,,,,
5014,,Eolus,usa,tb,,,,,,
5015,,Epperson,usa,dd,,,,,,
5016,,Erben,usa,dd,,,,,,
5017,,Ericsson,usa,dd,,,,,,
5018,,Ernest G. Small,usa,dd,,,,,,
5019,,Estrella,usa,tb,,,,,,
5020,,Ethan Allen,usa,tb,,,,,,
5021,,Eugene A. Greene,usa,dd,,,,,,
5022,,Eureka,usa,cl,,,,,,
5023,,Evans,usa,dd,,,,,,
5024,,Everett F. Larson,usa,dd,,,,,,
5025,,Eversole,usa,dd,,,,,,
5026,,Exchange,usa,tb,,,,,,
5027,,Fairfax,usa,dd,,,,,,
5028,,Fairy,usa,tb,,,,,,
5029,,Falcon,usa,tb,,,,,,
5030,,Fanning,usa,dd,,,,,,
5031,,Farenholt,usa,dd,,,,,,
5032,,Farquhar,usa,dd,,,,,,
5033,,Farragut,usa,dd,,,,,,
5034,,Farragut,usa,tb,,,,,,
5035,,Fawn,usa,tb,,,,,,
5036,,Fechteler,usa,dd,,,,,,
5037,,Fern,usa,tb,,,,,,
5038,,Fernandina,usa,tb,,,,,,
5039,,Fife,usa,dd,,,,,,
5040,,Fiske,usa,dd,,,,,,
5041,,Fitch,usa,dd,,,,,,
5042,,Fitzgerald,usa,dd,,,,,,
5043,,Flag,usa,tb,,,,,,
5044,,Flagstaff,usa,tb,,,,,,
5045,,Flambeau,usa,tb,,,,,,
5046,,Fletcher,usa,dd,,,,,,
5047,,Floyd B. Parks,usa,dd,,,,,,
5048,,Flusser,usa,dd,,,,,,
5049,,Foote,usa,dd,,,,,,
5050,,Foote,usa,tb,,,,,,
5051,,Ford,usa,dd,,,,,,
5052,,Forest Rose,usa,tb,,,,,,
5053,,Forrest Royal,usa,dd,,,,,,
5054,,Forrest Sherman,usa,dd,,,,,,
5055,,Forrest,usa,dd,,,,,,
5056,,Fort Henry,usa,tb,,,,,,
5057,,Fort Hindman,usa,tb,,,,,,
5058,,Fort Morgan,usa,tb,,,,,,
5059,,Forward,usa,tb,,,,,,
5060,,Fox,usa,dd,,,,,,
5061,,Frank E. Evans,usa,dd,,,,,,
5062,,Frank Knox,usa,dd,,,,,,
5063,,Frankford,usa,dd,,,,,,
5064,,Franks,usa,dd,,,,,,
5065,,Frazier,usa,dd,,,,,,
5066,,Fred T. Berry,usa,dd,,,,,,
5067,,Fuchsia,usa,tb,,,,,,
5068,,Fullam,usa,dd,,,,,,
5069,,Fuller,usa,dd,,,,,,
5070,,Fulton,usa,tb,,,,,,
5071,,Furse,usa,dd,,,,,,
5072,,Gainard,usa,dd,,,,,,
5073,,Galatea,usa,tb,,,,,,
5074,,Gamage,usa,tb,,,,,,
5075,,Gamble,usa,dd,,,,,,
5076,,Gansevoort,usa,dd,,,,,,
5077,,Gatling,usa,dd,,,,,,
5078,,Gazelle,usa,tb,,,,,,
5079,,Gearing,usa,dd,,,,,,
5080,,Genesee,usa,tb,,,,,,
5081,,George E. Badger,usa,dd,,,,,,
5082,,George K. MacKenzie,usa,dd,,,,,,
5083,,Geranium,usa,tb,,,,,,
5084,,Gertrude,usa,tb,,,,,,
5085,,Gherardi,usa,dd,,,,,,
5086,,Gillespie,usa,dd,,,,,,
5087,,Gillis,usa,dd,,,,,,
5088,,Gilmer,usa,dd,,,,,,
5089,,Glaucus,usa,tb,,,,,,
5090,,Gleaves,usa,dd,,,,,,
5091,,Glennon,usa,dd,,,,,,
5092,,Glide,usa,tb,,,,,,
5093,,Goff,usa,dd,,,,,,
5094,,Goldsborough,usa,dd,,,,,,
5095,,Gonzalez,usa,dd,,,,,,
5096,,Goodrich,usa,dd,,,,,,
5097,,Graham,usa,dd,,,,,,
5098,,Grand Gulf,usa,tb,,,,,,
5099,,Granite,usa,tb,,,,,,
5100,,Gravely,usa,dd,,,,,,
5101,,Grayson,usa,dd,,,,,,
5102,,Greene,usa,dd,,,,,,
5103,,Greer,usa,dd,,,,,,
5104,,Gregory,usa,dd,,,,,,
5105,,Gridley,usa,dd,,,,,,
5106,,Grosbeak,usa,tb,,,,,,
5107,,Guest,usa,dd,,,,,,
5108,,Gurke,usa,dd,,,,,,
5109,,Gwin,usa,dd,,,,,,
5110,,Gwin,usa,tb,,,,,,
5111,,Gyatt,usa,dd,,,,,,
5112,,Haggard,usa,dd,,,,,,
5113,,Hailey,usa,dd,,,,,,
5114,,Hale,usa,dd,,,,,,
5115,,Hall,usa,dd,,,,,,
5116,,Halligan,usa,dd,,,,,,
5117,,Halsey Powell,usa,dd,,,,,,
5118,,Halsey,usa,dd,,,,,,
5119,,Hambleton,usa,dd,,,,,,
5120,,Hamilton,usa,dd,,,,,,
5121,,Hammann,usa,dd,,,,,,
5122,,Hamner,usa,dd,,,,,,
5123,,Hank,usa,dd,,,,,,
5124,,Hanson,usa,dd,,,,,,
5125,,Haraden,usa,dd,,,,,,
5126,,Harcourt,usa,tb,,,,,,
5127,,Harding,usa,dd,,,,,,
5128,,Harlan R. Dickson,usa,dd,,,,,,
5129,,Harold J. Ellison,usa,dd,,,,,,
5130,,Harrison,usa,dd,,,,,,
5131,,Harry E. Hubbard,usa,dd,,,,,,
5132,,Harry E. Yarnell,usa,dd,,,,,,
5133,,Harry F. Bauer,usa,dd,,,,,,
5134,,Harry W. Hill,usa,dd,,,,,,
5135,,Hart,usa,dd,,,,,,
5136,,Harvest Moon,usa,tb,,,,,,
5137,,Harwood,usa,dd,,,,,,
5138,,Hastings,usa,tb,,,,,,
5139,,Hatfield,usa,dd,,,,,,
5140,,Hatteras,usa,tb,,,,,,
5141,,Hawkins,usa,dd,,,,,,
5142,,Hayler,usa,dd,,,,,,
5143,,Haynsworth,usa,dd,,,,,,
5144,,Hazelwood,usa,dd,,,,,,
5145,,Healy,usa,dd,,,,,,
5146,,Heermann,usa,dd,,,,,,
5147,,Heliotrope,usa,tb,,,,,,
5148,,Helm,usa,dd,,,,,,
5149,,Henderson,usa,dd,,,,,,
5150,,Henley,usa,dd,,,,,,
5151,,Henry A. Wiley,usa,dd,,,,,,
5152,,Henry B. Wilson,usa,dd,,,,,,
5153,,Henry W. Tucker,usa,dd,,,,,,
5154,,Henshaw,usa,dd,,,,,,
5155,,Herbert J. Thomas,usa,dd,,,,,,
5156,,Herbert,usa,dd,,,,,,
5157,,Herndon,usa,dd,,,,,,
5158,,Hetzel,usa,tb,,,,,,
5159,,Hewitt,usa,dd,,,,,,
5160,,Heywood L. Edwards,usa,dd,,,,,,
5161,,Hibiscus,usa,tb,,,,,,
5162,,Hickox,usa,dd,,,,,,
5163,,Higbee,usa,dd,,,,,,
5164,,Higgins,usa,dd,,,,,,
5165,,Hilary P. Jones,usa,dd,,,,,,
5166,,Hilo,usa,tb,,,,,,
5167,,Hobby,usa,dd,,,,,,
5168,,Hobson,usa,dd,,,,,,
5169,,Hoel,usa,dd,,,,,,
5170,,Hogan,usa,dd,,,,,,
5171,,Holder,usa,dd,,,,,,
5172,,Hollister,usa,dd,,,,,,
5173,,Home,usa,tb,,,,,,
5174,,Honduras,usa,tb,,,,,,
5175,,Honeysuckle,usa,tb,,,,,,
5176,,Hope,usa,tb,,,,,,
5177,,Hopewell,usa,dd,,,,,,
5178,,Hopkins,usa,dd,,,,,,
5179,,Hopper,usa,dd,,,,,,
5180,,Horne,usa,dd,,,,,,
5181,,Hovey,usa,dd,,,,,,
5182,,Howard,usa,dd,,,,,,
5183,,Howorth,usa,dd,,,,,,
5184,,Howquah,usa,tb,,,,,,
5185,,Hudson,usa,dd,,,,,,
5186,,Hugh Purvis,usa,dd,,,,,,
5187,,Hugh W. Hadley,usa,dd,,,,,,
5188,,Hughes,usa,dd,,,,,,
5189,,Hulbert,usa,dd,,,,,,
5190,,Hull,usa,dd,,,,,,
5191,,Humphreys,usa,dd,,,,,,
5192,,Hunchback,usa,tb,,,,,,
5193,,Hunt,usa,dd,,,,,,
5194,,Huntress,usa,tb,,,,,,
5195,,Hutchins,usa,dd,,,,,,
5196,,Hyman,usa,dd,,,,,,
5197,,Ingersoll,usa,dd,,,,,,
5198,,Ingraham,usa,dd,,,,,,
5199,,Irwin,usa,dd,,,,,,
5200,,Isherwood,usa,dd,,,,,,
5201,,Island,usa,tb,,,,,,
5202,,Israel,usa,dd,,,,,,
5203,,Izard,usa,dd,,,,,,
5204,,J. Fred Talbott,usa,dd,,,,,,
5205,,J. William Ditter,usa,dd,,,,,,
5206,,Jacob Jones,usa,dd,,,,,,
5207,,James C. Owens,usa,dd,,,,,,
5208,,James E. Kyes,usa,dd,,,,,,
5209,,James E. Williams,usa,dd,,,,,,
5210,,James K. Paulding,usa,dd,,,,,,
5211,,Jarvis,usa,dd,,,,,,
5212,,Jeffers,usa,dd,,,,,,
5213,,Jenkins,usa,dd,,,,,,
5214,,John A. Bole,usa,dd,,,,,,
5215,,John Basilone,usa,dd,,,,,,
5216,,John D. Edwards,usa,dd,,,,,,
5217,,John D. Henley,usa,dd,,,,,,
5218,,John Francis Burnes,usa,dd,,,,,,
5219,,John Hancock,usa,dd,,,,,,
5220,,John Hood,usa,dd,,,,,,
5221,,John King,usa,dd,,,,,,
5222,,John Paul Jones,usa,dd,,,,,,
5223,,John R. Craig,usa,dd,,,,,,
5224,,John R. Pierce,usa,dd,,,,,,
5225,,John Rodgers,usa,dd,,,,,,
5226,,John S. McCain,usa,dd,,,,,,
5227,,John W. Thomason,usa,dd,,,,,,
5228,,John W. Weeks,usa,dd,,,,,,
5229,,John Young,usa,dd,,,,,,
5230,,Johnston,usa,dd,,,,,,
5231,,Jonas Ingram,usa,dd,,,,,,
5232,,Joseph P. Kennedy Jr.,usa,dd,,,,,,
5233,,Joseph Strauss,usa,dd,,,,,,
5234,,Josephus Daniels,usa,dd,,,,,,
5235,,Jouett,usa,dd,,,,,,
5236,,Kalk,usa,dd,,,,,,
5237,,Kane,usa,dd,,,,,,
5238,,Kearny,usa,dd,,,,,,
5239,,Kendrick,usa,dd,,,,,,
5240,,Kennedy,usa,dd,,,,,,
5241,,Kenneth D. Bailey,usa,dd,,,,,,
5242,,Kennison,usa,dd,,,,,,
5243,,Keppler,usa,dd,,,,,,
5244,,Kidd,usa,dd,,,,,,
5245,,Kidder,usa,dd,,,,,,
5246,,Killen,usa,dd,,,,,,
5247,,Kilty,usa,dd,,,,,,
5248,,Kimberly,usa,dd,,,,,,
5249,,King,usa,dd,,,,,,
5250,,Kinkaid,usa,dd,,,,,,
5251,,Knapp,usa,dd,,,,,,
5252,,Knight,usa,dd,,,,,,
5253,,La Vallette,usa,dd,,,,,,
5254,,Laboon,usa,dd,,,,,,
5255,,Laffey,usa,dd,,,,,,
5256,,Lamberton,usa,dd,,,,,,
5257,,Lamson,usa,dd,,,,,,
5258,,Lang,usa,dd,,,,,,
5259,,Lansdale,usa,dd,,,,,,
5260,,Lansdowne,usa,dd,,,,,,
5261,,Lardner,usa,dd,,,,,,
5262,,Lassen,usa,dd,,,,,,
5263,,Laub,usa,dd,,,,,,
5264,,Lawrence,usa,dd,,,,,,
5265,,Laws,usa,dd,,,,,,
5266,,Lea,usa,dd,,,,,,
5267,,Leahy,usa,dd,,,,,,
5268,,Leary,usa,dd,,,,,,
5269,,Leftwich,usa,dd,,,,,,
5270,,Lenah H. Sutcliffe Higbee,usa,dd,,,,,,
5271,,Leonard F. Mason,usa,dd,,,,,,
5272,,Leutze,usa,dd,,,,,,
5273,,Lewis Hancock,usa,dd,,,,,,
5274,,Lindsey,usa,dd,,,,,,
5275,,Litchfield,usa,dd,,,,,,
5276,,Little,usa,dd,,,,,,
5277,,Livermore,usa,dd,,,,,,
5278,,Lloyd Thomas,usa,dd,,,,,,
5279,,Lofberg,usa,dd,,,,,,
5280,,Long,usa,dd,,,,,,
5281,,Longshaw,usa,dd,,,,,,
5282,,Lowry,usa,dd,,,,,,
5283,,Luce,usa,dd,,,,,,
5284,,Ludlow,usa,dd,,,,,,
5285,,Lyman K. Swenson,usa,dd,,,,,,
5286,,Lynde McCormick,usa,dd,,,,,,
5287,,Macdonough,usa,dd,,,,,,
5288,,MacKenzie,usa,dd,,,,,,
5289,,MacKenzie,usa,tb,,,,,,
5290,,MacLeish,usa,dd,,,,,,
5291,,Macomb,usa,dd,,,,,,
5292,,Maddox,usa,dd,,,,,,
5293,,Madison,usa,dd,,,,,,
5294,,Mahan,usa,dd,,,,,,
5295,,Manley,usa,dd,,,,,,
5296,,Manley,usa,tb,,,,,,
5297,,Mannert L. Abele,usa,dd,,,,,,
5298,,Mansfield,usa,dd,,,,,,
5299,,Marcus,usa,dd,,,,,,
5300,,Marshall,usa,dd,,,,,,
5301,,Mason,usa,dd,,,,,,
5302,,Massey,usa,dd,,,,,,
5303,,Maury,usa,dd,,,,,,
5304,,Mayo,usa,dd,,,,,,
5305,,Mayrant,usa,dd,,,,,,
5306,,McCaffery,usa,dd,,,,,,
5307,,McCall,usa,dd,,,,,,
5308,,McCalla,usa,dd,,,,,,
5309,,McCampbell,usa,dd,,,,,,
5310,,McCawley,usa,dd,,,,,,
5311,,McCook,usa,dd,,,,,,
5312,,McCord,usa,dd,,,,,,
5313,,McCormick,usa,dd,,,,,,
5314,,McDermut,usa,dd,,,,,,
5315,,McDougal,usa,dd,,,,,,
5316,,McFarland,usa,dd,,,,,,
5317,,McFaul,usa,dd,,,,,,
5318,,McGowan,usa,dd,,,,,,
5319,,McKean,usa,dd,,,,,,
5320,,McKee,usa,dd,,,,,,
5321,,McLanahan,usa,dd,,,,,,
5322,,McNair,usa,dd,,,,,,
5323,,Meade,usa,dd,,,,,,
5324,,Melvin,usa,dd,,,,,,
5325,,Meredith,usa,dd,,,,,,
5326,,Merrill,usa,dd,,,,,,
5327,,Mertz,usa,dd,,,,,,
5328,,Mervine,usa,dd,,,,,,
5329,,Metcalf,usa,dd,,,,,,
5330,,Meyer,usa,dd,,,,,,
5331,,Milius,usa,dd,,,,,,
5332,,Miller,usa,dd,,,,,,
5333,,Mitscher,usa,dd,,,,,,
5334,,Moale,usa,dd,,,,,,
5335,,Moffett,usa,dd,,,,,,
5336,,Momsen,usa,dd,,,,,,
5337,,Monaghan,usa,dd,,,,,,
5338,,Monssen,usa,dd,,,,,,
5339,,Moody,usa,dd,,,,,,
5340,,Moosbrugger,usa,dd,,,,,,
5341,,Morris,usa,dd,,,,,,
5342,,Morrison,usa,dd,,,,,,
5343,,Morton,usa,dd,,,,,,
5344,,Mugford,usa,dd,,,,,,
5345,,Mullany,usa,dd,,,,,,
5346,,Harper,usa,dd,,,,,,
5347,,baker,usa,dd,,,,,,
5348,,Mullinnix,usa,dd,,,,,,
5349,,Murphy,usa,dd,,,,,,
5350,,Murray,usa,dd,,,,,,
5351,,Mustin,usa,dd,,,,,,
5352,,Myles C. Fox,usa,dd,,,,,,
5353,,Nelson,usa,dd,,,,,,
5354,,New,usa,dd,,,,,,
5355,,Newcomb,usa,dd,,,,,,
5356,,Newman K. Perry,usa,dd,,,,,,
5357,,Niblack,usa,dd,,,,,,
5358,,Nicholas,usa,dd,,,,,,
5359,,Nicholson,usa,dd,,,,,,
5360,,Nields,usa,dd,,,,,,
5361,,Nitze,usa,dd,,,,,,
5362,,Noa,usa,dd,,,,,,
5363,,Norman Scott,usa,dd,,,,,,
5364,,Norris,usa,dd,,,,,,
5365,,O'Bannon,usa,dd,,,,,,
5366,,O'Brien,usa,dd,,,,,,
5367,,O'Hare,usa,dd,,,,,,
5368,,O'Kane,usa,dd,,,,,,
5369,,Oldendorf,usa,dd,,,,,,
5370,,Ordronaux,usa,dd,,,,,,
5371,,Orleck,usa,dd,,,,,,
5372,,Osborne,usa,dd,,,,,,
5373,,Oscar Austin,usa,dd,,,,,,
5374,,Osmond Ingram,usa,dd,,,,,,
5375,,Overton,usa,dd,,,,,,
5376,,Owen,usa,dd,,,,,,
5377,,Ozbourn,usa,dd,,,,,,
5378,,Palmer,usa,dd,,,,,,
5379,,Parker,usa,dd,,,,,,
5380,,Parrott,usa,dd,,,,,,
5381,,Parsons,usa,dd,,,,,,
5382,,Patterson,usa,dd,,,,,,
5383,,Paul F. Foster,usa,dd,,,,,,
5384,,Paul Hamilton,usa,dd,,,,,,
5385,,Paul Ignatius,usa,dd,,,,,,
5386,,Paul Jones,usa,dd,,,,,,
5387,,Paulding,usa,dd,,,,,,
5388,,Peary,usa,dd,,,,,,
5389,,Percival,usa,dd,,,,,,
5390,,Perkins,usa,dd,,,,,,
5391,,Perry,usa,dd,,,,,,
5392,,Peterson,usa,dd,,,,,,
5393,,Phelps,usa,dd,,,,,,
5394,,Philip,usa,dd,,,,,,
5395,,Picking,usa,dd,,,,,,
5396,,Pillsbury,usa,dd,,,,,,
5397,,Pinckney,usa,dd,,,,,,
5398,,Plunkett,usa,dd,,,,,,
5399,,Polar,usa,tb,,,,,,
5400,,Pope,usa,dd,,,,,,
5401,,Porter,usa,dd,,,,,,
5402,,Porterfield,usa,dd,,,,,,
5403,,Power,usa,dd,,,,,,
5404,,Preble,usa,dd,,,,,,
5405,,Preston,usa,dd,,,,,,
5406,,Prichett,usa,dd,,,,,,
5407,,Pringle,usa,dd,,,,,,
5408,,Pruitt,usa,dd,,,,,,
5409,,Purdy,usa,dd,,,,,,
5410,,Putnam,usa,dd,,,,,,
5411,,Quick,usa,dd,,,,,,
5412,,Radford,usa,dd,,,,,,
5413,,Ralph Talbot,usa,dd,,,,,,
5414,,Ramage,usa,dd,,,,,,
5415,,Ramsay,usa,dd,,,,,,
5416,,Rathburne,usa,dd,,,,,,
5417,,Reeves,usa,dd,,,,,,
5418,,Reid,usa,dd,,,,,,
5419,,Remey,usa,dd,,,,,,
5420,,Renshaw,usa,dd,,,,,,
5421,,Reuben James,usa,dd,,,,,,
5422,,Rhind,usa,dd,,,,,,
5423,,Rich,usa,dd,,,,,,
5424,,Richard B. Anderson,usa,dd,,,,,,
5425,,Richard E. Byrd,usa,dd,,,,,,
5426,,Richard E. Kraus,usa,dd,,,,,,
5427,,Richard P. Leary,usa,dd,,,,,,
5428,,Richard S. Edwards,usa,dd,,,,,,
5429,,Richmond K. Turner,usa,dd,,,,,,
5430,,Rickets,usa,dd,,,,,,
5431,,Ringgold,usa,dd,,,,,,
5432,,Robert A. Owens,usa,dd,,,,,,
5433,,Robert H. McCard,usa,dd,,,,,,
5434,,Robert H. Smith,usa,dd,,,,,,
5435,,Robert K. Huntington,usa,dd,,,,,,
5436,,Robert L. Wilson,usa,dd,,,,,,
5437,,Robert Smith,usa,dd,,,,,,
5438,,Robinson,usa,dd,,,,,,
5439,,Rodgers,usa,dd,,,,,,
5440,,Rodman,usa,dd,,,,,,
5441,,Roe,usa,dd,,,,,,
5442,,Rogers,usa,dd,,,,,,
5443,,Rooks,usa,dd,,,,,,
5444,,Roosevelt,usa,dd,,,,,,
5445,,Roper,usa,dd,,,,,,
5446,,Ross,usa,dd,,,,,,
5447,,Rowan,usa,dd,,,,,,
5448,,Rowe,usa,dd,,,,,,
5449,,Rupertus,usa,dd,,,,,,
5450,,Russell,usa,dd,,,,,,
5451,,S P Lee,usa,dd,,,,,,
5452,,Sampson,usa,dd,,,,,,
5453,,Samuel B. Roberts,usa,dd,,,,,,
5454,,Samuel N. Moore,usa,dd,,,,,,
5455,,Sands,usa,dd,,,,,,
5456,,Sarsfield,usa,dd,,,,,,
5457,,Satterlee,usa,dd,,,,,,
5458,,Saufley,usa,dd,,,,,,
5459,,Schenck,usa,dd,,,,,,
5460,,Schley,usa,dd,,,,,,
5461,,Schroeder,usa,dd,,,,,,
5462,,Scott,usa,dd,,,,,,
5463,,Seaman,usa,dd,,,,,,
5464,,Selfridge,usa,dd,,,,,,
5465,,Sellers,usa,dd,,,,,,
5466,,Semmes,usa,dd,,,,,,
5467,,Seymour D. Owens,usa,dd,,,,,,
5468,,Shah Jehan,usa,dd,,,,,,
5469,,Shannon,usa,dd,,,,,,
5470,,Sharkey,usa,dd,,,,,,
5471,,Shaw,usa,dd,,,,,,
5472,,Shea,usa,dd,,,,,,
5473,,Shelton,usa,dd,,,,,,
5474,,Shields,usa,dd,,,,,,
5475,,Shirk,usa,dd,,,,,,
5476,,Shoup,usa,dd,,,,,,
5477,,Shubrick,usa,dd,,,,,,
5478,,Shubrick,usa,tb,,,,,,
