#id (do not edit),enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),,,"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,#comment,#BASE,model_1,weight_modifier_1,scale_1,max_scale_1,caliber_length_modifier_1,#model_STD_1,#caliber_EST_1,#weight_EST_1,model_2,weight_modifier_2,scale_2,max_scale_2,caliber_length_modifier_2,#model_STD_2,#caliber_EST_2,#weight_EST_2,model_3,weight_modifier_3,scale_3,max_scale_3,caliber_length_modifier_3,#model_STD_3,#caliber_EST_3,#weight_EST_3,model_4,weight_modifier_4,scale_4,max_scale_4,caliber_length_modifier_4,#model_STD_4,#caliber_EST_4,#weight_EST_4,model_5,weight_modifier_5,scale_5,max_scale_5,caliber_length_modifier_5,#model_STD_5,#caliber_EST_5,#weight_EST_5,#,#,#,#
gun_20_x2_spain,,508,gun_20_x2,spain,,,0.4236,kgeorge_gun_380_x2_b,1.12,1.409615647,1.45,,0.3093,44.7047,1.2183,kgeorge_gun_380_x2_b,1.14,1.431081875,1.466252531,,0.3132,46.2693,1.2335,kgeorge_gun_380_x2_b,1.16,1.452875,1.48858125,,0.3171,47.8888,1.2489,kgeorge_gun_380_x2_b,1.18,1.475,1.51125,,0.3211,49.5649,1.2645,kgeorge_gun_380_x2_b,1.2,1.4934375,1.530140625,,0.3251,51.2996,1.2803,,,,
gun_20_x3_spain,,508,gun_20_x3,spain,,,0.4236,kgeorge_gun_380_x3_b,1.12,1.409615647,1.45,,0.3093,44.7047,1.2183,kgeorge_gun_380_x3_b,1.14,1.431081875,1.466252531,,0.3132,46.2694,1.2335,kgeorge_gun_380_x3_b,1.16,1.452875,1.48858125,,0.3171,47.8888,1.2489,kgeorge_gun_380_x3_b,1.18,1.475,1.51125,,0.3211,49.5649,1.2645,kgeorge_gun_380_x3_b,1.2,1.4934375,1.530140625,,0.3251,51.2997,1.2803,,,,
gun_20_x4_spain,,508,gun_20_x4,spain,,,0.4236,kgeorge_gun_380_x4_b,1.12,1.409615647,1.45,,0.3093,44.7047,1.2183,kgeorge_gun_380_x4_b,1.14,1.431081875,1.466252531,,0.3132,46.2693,1.2335,kgeorge_gun_380_x4_b,1.16,1.452875,1.48858125,,0.3171,47.8888,1.2489,kgeorge_gun_380_x4_b,1.18,1.475,1.51125,,0.3211,49.5649,1.2645,kgeorge_gun_380_x4_b,1.2,1.4934375,1.530140625,,0.3251,51.2996,1.2803,,,,
###,,,###,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_china,,51,gun_2_x1,china,,,0.1197,brandenburg_gun_76_x1,1.5284,0.7242,0.8485,0.9854,0.8687,36.4259,1.0746,small_gun_e_76_x1,1.8507,0.7333,0.8591,1.5183,0.8796,53.204,1.3012,small_gun_c_76_x1,2.0429,1.2512,1.4659,1.4777,1.501,52.2026,1.4363,small_gun_c_76_x1,2.0685,1.2669,1.4843,1.5104,1.5198,54.0297,1.4543,jap_tb_gun_76_x1,1.8211,1.2828,1.5029,1.5439,1.5388,55.9207,1.2804,,,,
gun_2_x2_china,,51,gun_2_x2,china,,,0.1197,maine_gun_152_x2,1.938,0.6054,0.7093,1.6494,0.7262,47.9833,1.3796,maine_gun_152_x2,1.9622,0.6129,0.7181,1.6863,0.7352,49.6628,1.3968,maine_gun_152_x2,1.9868,0.6206,0.7271,1.7236,0.7444,51.401,1.4143,atlanta_gun_28_x2,1.688,1.1798,1.3822,1.4191,1.4153,47.0986,1.2016,atlanta_gun_28_x2,1.709,1.1946,1.3996,1.4506,1.433,48.747,1.2166,,,,
gun_2_x3_china,,51,gun_2_x3,china,,,0.1197,maine_gun_152_x3,1.9141,0.6054,0.7093,1.6494,0.7262,47.9833,1.3796,maine_gun_152_x3,1.938,0.6129,0.7181,1.6862,0.7352,49.6627,1.3968,maine_gun_152_x3,1.9622,0.6206,0.7271,1.7236,0.7444,51.4009,1.4143,atlanta_gun_28_x3,1.6671,1.1798,1.3822,1.4191,1.4153,47.0986,1.2016,atlanta_gun_28_x3,1.6879,1.1946,1.3996,1.4506,1.433,48.747,1.2166,,,,
gun_2_x4_china,,51,gun_2_x4,china,,,0.1197,dreadnought_gun_178_x4,1.8647,0.4813,0.5639,1.6589,0.5773,49.9376,1.3608,dreadnought_gun_178_x4,1.8881,0.4873,0.5709,1.6958,0.5845,51.6854,1.3779,richelieu_gun_120_x4,1.3924,0.7849,0.9196,1.5974,0.9415,42.468,1.0161,richelieu_gun_120_x4,1.4098,0.7947,0.9311,1.6329,0.9533,43.9543,1.0288,richelieu_gun_120_x4,1.4273,0.8046,0.9427,1.6692,0.9652,45.4927,1.0416,,,,
gun_2_x1_alt_china,,51,gun_2_x1_alt,china,,New line - alternate guns,0.1197,brandenburg_gun_76_x1,1.5284,0.7242,0.8485,0.9854,0.8687,36.4259,1.0746,small_gun_e_76_x1,1.8507,0.7333,0.8591,1.5183,0.8796,53.204,1.3012,pen_gun_127_x1,1.6246,0.6842,0.8016,1.8204,0.8208,47.7391,1.1422,pen_gun_127_x1,1.6449,0.6927,0.8116,1.861,0.831,49.41,1.1565,bismarck_gun_105_x1,2.1488,0.7563,0.8861,1.4567,0.9072,65.9834,1.5108,,,,
gun_2_x2_alt_china,,51,gun_2_x2_alt,china,,New line - alternate guns,0.1197,maine_gun_152_x2,1.938,0.6054,0.7093,1.6494,0.7262,47.9833,1.3796,maine_gun_152_x2,1.9622,0.6129,0.7181,1.6863,0.7352,49.6628,1.3968,pen_gun_127_x2,1.6045,0.6842,0.8016,1.8204,0.8208,47.7391,1.1422,pen_gun_127_x2,1.6246,0.6927,0.8116,1.861,0.831,49.41,1.1565,bismarck_gun_105_x2,2.1223,0.7563,0.8861,1.4567,0.9072,65.9834,1.5108,,,,
gun_2_x3_alt_china,,51,gun_2_x3_alt,china,,New line - alternate guns,0.1197,maine_gun_152_x3,1.9141,0.6054,0.7093,1.6494,0.7262,47.9833,1.3796,maine_gun_152_x3,1.938,0.6129,0.7181,1.6862,0.7352,49.6627,1.3968,richelieu_gun_120_x3,1.4098,0.7849,0.9196,1.5974,0.9415,42.468,1.0161,richelieu_gun_120_x3,1.4274,0.7947,0.9311,1.6329,0.9533,43.9543,1.0288,bismarck_gun_105_x3,2.0961,0.7563,0.8861,1.4567,0.9072,65.9834,1.5108,,,,
gun_3_x1_china,,76,gun_3_x1,china,,,0.1519,brandenburg_gun_76_x1,1.3711,0.92,1.0299,0.9459,0.8687,35.0014,1.0326,jap_tb_gun_76_x1,1.5738,1.57,1.7576,1.3875,1.4825,48.4649,1.1853,jap_tb_gun_76_x1,1.5935,1.5896,1.7795,1.4184,1.501,50.1612,1.2001,jap_tb_gun_76_x1,1.6134,1.6095,1.8018,1.4499,1.5198,51.9168,1.2151,hood_gun_140_x1,2.0288,0.8764,0.9811,1.4697,0.8275,61.2254,1.528,,,,
gun_3_x2_china,,76,gun_3_x2,china,,,0.1519,maine_gun_152_x2,1.7384,0.7691,0.861,1.5833,0.7262,46.1069,1.3256,maine_gun_152_x2,1.7602,0.7786,0.8716,1.6187,0.7352,47.7207,1.3422,maine_gun_152_x2,1.7822,0.7884,0.8826,1.6545,0.7444,49.3909,1.359,pen_gun_127_x2,1.4574,0.8801,0.9853,1.7862,0.831,47.4778,1.1113,kgeorge_gun_133_x2,1.6926,0.6884,0.7707,1.8256,0.65,51.7148,1.2907,,,,
gun_3_x3_china,,76,gun_3_x3,china,,,0.1519,maine_gun_152_x3,1.7169,0.7691,0.861,1.5833,0.7262,46.1069,1.3256,maine_gun_152_x3,1.7384,0.7786,0.8716,1.6187,0.7352,47.7207,1.3422,maine_gun_152_x3,1.7602,0.7884,0.8826,1.6545,0.7444,49.3909,1.359,pen_gun_127_x3,1.4394,0.8801,0.9853,1.6807,0.831,47.4777,1.1113,kgeorge_gun_133_x3,1.6717,0.6884,0.7707,1.8256,0.65,51.7148,1.2907,,,,
gun_3_x4_china,,76,gun_3_x4,china,,,0.1519,dreadnought_gun_178_x4,1.6727,0.6114,0.6845,1.5925,0.5773,47.9848,1.3076,dreadnought_gun_178_x4,1.6937,0.619,0.693,1.628,0.5845,49.6643,1.324,richelieu_gun_120_x4,1.249,0.9971,1.1162,1.5334,0.9415,40.8072,0.9764,richelieu_gun_120_x4,1.2646,1.0096,1.1302,1.5674,0.9533,42.2355,0.9886,richelieu_gun_120_x4,1.2804,1.0222,1.1443,1.6023,0.9652,43.7137,1.0009,,,,
gun_3_x1_alt_china,,76,gun_3_x1_alt,china,,New line - alternate guns,0.1519,brandenburg_gun_76_x1,1.3711,0.92,1.0299,0.9459,0.8687,35.0014,1.0326,jap_tb_gun_76_x1,1.5738,1.57,1.7576,1.3875,1.4825,48.4649,1.1853,bouvet_gun_100_x1,1.6208,0.8687,0.9725,1.7596,0.8203,45.5544,1.2207,maine_gun_230_x1,1.7932,0.526,0.5889,1.8722,0.4967,50.1745,1.3505,pola_gun_100_x1,1.6858,1.0248,1.1472,1.5738,0.9677,55.4474,1.2696,,,,
gun_3_x2_alt_china,,76,gun_3_x2_alt,china,,New line - alternate guns,0.1519,maine_gun_152_x2,1.7384,0.7691,0.861,1.5833,0.7262,46.1069,1.3256,maine_gun_152_x2,1.7602,0.7786,0.8716,1.6187,0.7352,47.7207,1.3422,richelieu_gun_120_x2,1.2805,0.9971,1.1162,1.5334,0.9415,40.8072,0.9764,maine_gun_230_x2,1.771,0.526,0.5889,1.8722,0.4967,50.1745,1.3505,pola_gun_100_x2,1.6649,1.0248,1.1472,1.5738,0.9677,55.4474,1.2696,,,,
gun_3_x3_alt_china,,76,gun_3_x3_alt,china,,New line - alternate guns,0.1519,maine_gun_152_x3,1.7169,0.7691,0.861,1.5833,0.7262,46.1069,1.3256,maine_gun_152_x3,1.7384,0.7786,0.8716,1.6187,0.7352,47.7207,1.3422,richelieu_gun_120_x3,1.2647,0.9971,1.1162,1.5334,0.9415,40.8072,0.9764,richelieu_gun_120_x3,1.2805,1.0096,1.1302,1.5674,0.9533,42.2355,0.9886,richelieu_gun_120_x3,1.2964,1.0222,1.1443,1.6023,0.9652,43.7137,1.0009,,,,
gun_4_x1_china,,102,gun_4_x1,china,,,0.1669,dd_s_gun_102_x1,1.6231,1.0976,1.1974,1.234,0.8687,49.5706,1.3508,dd_s_gun_102_x1,1.6434,1.1114,1.2124,1.2613,0.8796,51.3056,1.3677,dd_s_gun_c_102_x1,1.3846,0.943,1.0287,1.6062,0.7463,44.183,1.1523,dd_s_gun_c_102_x1,1.4019,0.9547,1.0415,1.6421,0.7556,45.7294,1.1667,akizuki_gun_100_x1,1.624,1.0477,1.1429,1.4431,0.8292,54.1562,1.3516,,,,
gun_4_x2_china,,102,gun_4_x2,china,,,0.1669,dreadnought_gun_178_x2,1.5068,0.7294,0.7957,1.4244,0.5773,46.5935,1.2697,dreadnought_gun_178_x2,1.5257,0.7385,0.8056,1.4561,0.5845,48.2242,1.2856,dreadnought_gun_178_x2,1.5448,0.7478,0.8158,1.4883,0.5918,49.9121,1.3017,akizuki_gun_b_127_x2,1.5228,1.0315,1.1252,1.5495,0.8164,47.6725,1.2832,akizuki_gun_b_127_x2,1.5418,1.0444,1.1393,1.5839,0.8266,49.341,1.2992,,,,
gun_4_x3_china,,102,gun_4_x3,china,,,0.1669,dreadnought_gun_178_x3,1.4882,0.7294,0.7957,1.4244,0.5773,46.5935,1.2697,dreadnought_gun_178_x3,1.5068,0.7385,0.8056,1.4561,0.5845,48.2242,1.2856,dreadnought_gun_178_x3,1.5257,0.7478,0.8158,1.4883,0.5918,49.9121,1.3017,akizuki_gun_b_127_x3,1.504,1.0315,1.1252,1.5495,0.8164,47.6725,1.2832,akizuki_gun_b_127_x3,1.5228,1.0444,1.1393,1.5839,0.8266,49.341,1.2992,,,,
gun_4_x4_china,,102,gun_4_x4,china,,,0.1669,dreadnought_gun_178_x4,1.4698,0.7294,0.7957,1.4244,0.5773,46.5935,1.2697,dreadnought_gun_178_x4,1.4882,0.7385,0.8056,1.4561,0.5845,48.2242,1.2856,dreadnought_gun_178_x4,1.5069,0.7478,0.8158,1.4883,0.5918,49.9121,1.3017,iowa_gun_b_127_x4,1.6102,1.1392,1.2427,1.3805,0.9016,51.6779,1.391,iowa_gun_b_127_x4,1.6304,1.1533,1.2581,1.4114,0.9128,53.4866,1.4084,,,,
gun_4_x1_alt_china,,102,gun_4_x1_alt,china,,New line - alternate guns,0.1669,dd_s_gun_102_x1,1.6231,1.0976,1.1974,1.234,0.8687,49.5706,1.3508,dd_s_gun_102_x1,1.6434,1.1114,1.2124,1.2613,0.8796,51.3056,1.3677,dd_s_gun_d_102_x1,1.2702,0.943,1.0287,1.6062,0.7463,44.183,1.0571,hood_gun_140_x1,1.7608,1.0327,1.1266,1.286,0.8173,57.4398,1.4654,bismarck_gun_105_x1,1.6937,1.1463,1.2505,1.2507,0.9072,61.5647,1.4096,,,,
gun_4_x2_alt_china,,102,gun_4_x2_alt,china,,New line - alternate guns,0.1669,dreadnought_gun_178_x2,1.5068,0.7294,0.7957,1.4244,0.5773,46.5935,1.2697,dreadnought_gun_178_x2,1.5257,0.7385,0.8056,1.4561,0.5845,48.2242,1.2856,maine_gun_230_x2,1.5371,0.6199,0.6763,1.6378,0.4906,47.0722,1.2952,moga_gun_127_x2,1.5887,1.2037,1.3131,1.365,0.9527,52.4746,1.3387,kgeorge_gun_133_x2,1.4873,0.8213,0.896,1.6329,0.65,50.2153,1.2533,,,,
gun_4_x3_alt_china,,102,gun_4_x3_alt,china,,New line - alternate guns,0.1669,dreadnought_gun_178_x3,1.4882,0.7294,0.7957,1.4244,0.5773,46.5935,1.2697,dreadnought_gun_178_x3,1.5068,0.7385,0.8056,1.4561,0.5845,48.2242,1.2856,maine_gun_230_x3,1.5181,0.6199,0.6763,1.6378,0.4906,47.0722,1.2952,moga_gun_127_x3,1.5683,1.2024,1.3117,1.3657,0.9516,52.4456,1.338,kgeorge_gun_133_x3,1.469,0.8213,0.896,1.6329,0.65,50.2153,1.2533,,,,
gun_5_x1_china,,127,gun_5_x1,china,,,0.1636,dd_s_gun_102_x1,1.3535,1.2519,1.3444,1.0375,0.8687,48.4958,1.3216,dd_s_gun_102_x1,1.3704,1.2676,1.3613,1.0605,0.8796,50.1931,1.3381,dd_s_gun_c_102_x1,1.1545,1.0755,1.155,1.3505,0.7463,43.225,1.1273,dd_s_gun_c_102_x1,1.169,1.0889,1.1694,1.3806,0.7556,44.7379,1.1414,akizuki_gun_b_127_x1,1.3017,1.1912,1.2792,1.3317,0.8266,48.2712,1.271,,,,
gun_5_x2_china,,127,gun_5_x2,china,,,0.1636,friedrich_gun_228_x2,1.1832,0.5697,0.6118,1.4852,0.3953,39.6498,1.1697,dreadnought_gun_178_x2,1.2722,0.8424,0.9047,1.2241,0.5845,47.1786,1.2577,dreadnought_gun_178_x2,1.2881,0.8529,0.9159,1.2513,0.5918,48.8298,1.2734,akizuki_gun_b_127_x2,1.2698,1.1765,1.2634,1.3027,0.8164,46.6388,1.2554,ussr_gun_100_x2,1.3468,1.0427,1.1198,1.3396,0.7235,49.2826,1.3315,,,,
gun_5_x3_china,,127,gun_5_x3,china,,,0.1636,dreadnought_gun_178_x3,1.241,0.832,0.8935,1.1975,0.5773,45.5832,1.2422,dreadnought_gun_178_x3,1.2565,0.8424,0.9047,1.2241,0.5845,47.1786,1.2577,dreadnought_gun_178_x3,1.2722,0.8529,0.9159,1.2513,0.5918,48.8298,1.2734,didox_gun_cal133_x3,1.1017,0.8656,0.9296,1.4956,0.6006,43.2262,1.1028,dido_gun_cal133_x3,1.1774,0.8764,0.9412,1.4485,0.6081,47.2207,1.1785,,,,
gun_5_x4_china,,127,gun_5_x4,china,,,0.1636,dreadnought_gun_178_x4,1.2257,0.832,0.8935,1.1975,0.5773,45.5832,1.2422,dreadnought_gun_178_x4,1.241,0.8424,0.9047,1.2241,0.5845,47.1786,1.2577,dreadnought_gun_178_x4,1.2564,0.8529,0.9159,1.2513,0.5918,48.8298,1.2734,didox_gun_cal133_x4,1.0881,0.8656,0.9296,1.4956,0.6006,43.2266,1.1028,dido_gun_cal133_x4,1.1628,0.8764,0.9412,1.4485,0.6081,47.2207,1.1785,,,,
gun_5_x1_alt_china,,127,gun_5_x1_alt,china,,New line - alternate guns,0.1636,dd_s_gun_102_x1,1.3535,1.2519,1.3444,1.0375,0.8687,48.4958,1.3216,dd_s_gun_102_x1,1.3704,1.2676,1.3613,1.0605,0.8796,50.1931,1.3381,dd_s_gun_d_102_x1,1.0592,1.0755,1.155,1.3505,0.7463,43.225,1.0342,spee_gun_150_x1,1.4844,1.102,1.1834,1.1441,0.7647,53.8469,1.4494,hood_gun_140_x1,1.4867,1.1925,1.2806,1.1053,0.8275,58.1611,1.4516,,,,
gun_5_x2_alt_china,,127,gun_5_x2_alt,china,,New line - alternate guns,0.1636,friedrich_gun_228_x2,1.1832,0.5697,0.6118,1.4852,0.3953,39.6498,1.1697,dreadnought_gun_178_x2,1.2722,0.8424,0.9047,1.2241,0.5845,47.1786,1.2577,maine_gun_254_x2_b,1.2095,0.5338,0.5733,1.5439,0.3704,43.4564,1.1957,vdt_gun_200_x2,1.3517,0.8256,0.8866,1.3144,0.5729,49.6473,1.3363,akizuki_gun_100_x2,1.3375,1.195,1.2833,1.2133,0.8292,52.982,1.3223,,,,
gun_5_x3_alt_china,,127,gun_5_x3_alt,china,,New line - alternate guns,0.1636,dreadnought_gun_178_x3,1.241,0.832,0.8935,1.1975,0.5773,45.5832,1.2422,dreadnought_gun_178_x3,1.2565,0.8424,0.9047,1.2241,0.5845,47.1786,1.2577,maine_gun_254_x3_b,1.1945,0.5338,0.5733,1.5439,0.3704,43.4564,1.1957,bismarck_gun_b_150_x3,1.3426,0.9291,0.9978,1.2795,0.6447,49.9298,1.3439,bismarck_gun_b_150_x3,1.3594,0.9408,1.0103,1.3079,0.6528,51.6773,1.3607,,,,
gun_6_x1_china,,152,gun_6_x1,china,,,0.1859,dd_s_gun_102_x1,1.298,1.3944,1.4812,1.0397,0.8687,47.6321,1.298,dd_s_gun_102_x1,1.3142,1.4119,1.4998,1.0628,0.8796,49.2993,1.3142,spee_gun_150_x1,1.406,1.2124,1.2879,1.1215,0.7553,51.0995,1.406,spee_gun_150_x1,1.4236,1.2275,1.3039,1.1465,0.7647,52.8879,1.4236,brooklyn_gun_130_shield_x1,1.4543,1.2244,1.3007,1.1647,0.7628,55.2307,1.4543,,,,
gun_6_x2_china,,152,gun_6_x2,china,,,0.1859,friedrich_gun_228_x2,1.1348,0.6346,0.6741,1.4883,0.3953,38.9437,1.1489,dreadnought_gun_178_x2,1.2201,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,dreadnought_gun_178_x2,1.2354,0.95,1.0092,1.254,0.5918,47.9602,1.2508,nelson_gun_152_x2,1.2874,1.0333,1.0977,1.2281,0.6437,51.0875,1.3034,british_adv_cruiser_152_gun_x2,1.2365,0.8106,0.8611,1.3918,0.505,50.1628,1.2519,,,,
gun_6_x3_china,,152,gun_6_x3,china,,,0.1859,dreadnought_gun_178_x3,1.1902,0.9267,0.9844,1.2001,0.5773,44.7714,1.2201,dreadnought_gun_178_x3,1.205,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,dreadnought_gun_178_x3,1.2202,0.95,1.0092,1.254,0.5918,47.9602,1.2508,dido_gun_cal200_x3,1.1377,0.6026,0.6402,1.5705,0.3754,44.4905,1.1663,british_adv_cruiser_152_gun_x3,1.2212,0.8106,0.8611,1.3918,0.505,50.1628,1.2519,,,,
gun_6_x4_china,,152,gun_6_x4,china,,,0.1859,dreadnought_gun_178_x4,1.1755,0.9267,0.9844,1.2001,0.5773,44.7714,1.2201,dreadnought_gun_178_x4,1.1902,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,dreadnought_gun_178_x4,1.2051,0.95,1.0092,1.254,0.5918,47.9602,1.2508,dido_gun_cal200_x4,1.1237,0.6026,0.6402,1.5705,0.3754,44.4905,1.1663,atl_gun_125_x4,1.3153,1.2281,1.3046,1.2406,0.7651,51.8476,1.3652,,,,
gun_6_x2_alt_china,,152,gun_6_x2_alt,china,,New line - alternate guns,0.1859,friedrich_gun_228_x2,1.1348,0.6346,0.6741,1.4883,0.3953,38.9437,1.1489,dreadnought_gun_178_x2,1.2201,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,warrior_gun_228_x2,1.2743,0.7758,0.8241,1.2661,0.4833,49.4711,1.2902,ussr_gun_100_x2,1.2758,1.1471,1.2185,1.3133,0.7146,46.768,1.2917,yamato_gun_155_x2,1.2428,0.9612,1.0211,1.3395,0.5988,50.416,1.2583,,,,
gun_6_x3_alt_china,,152,gun_6_x3_alt,china,,New line - alternate guns,0.1859,dreadnought_gun_178_x3,1.1902,0.9267,0.9844,1.2001,0.5773,44.7714,1.2201,dreadnought_gun_178_x3,1.205,0.9382,0.9966,1.2269,0.5845,46.3384,1.2353,warrior_gun_228_x3,1.2586,0.7758,0.8241,1.2661,0.4833,49.4711,1.2902,ussr_gun_100_x3,1.2598,1.1466,1.218,1.3136,0.7143,46.7593,1.2914,yamato_gun_155_x3,1.2275,0.9612,1.0211,1.3395,0.5988,50.416,1.2583,,,,
gun_7_x1_china,,178,gun_7_x1,china,,,0.2118,dd_s_gun_102_x1,1.2777,1.5728,1.657,1.0334,0.8687,46.8859,1.2777,dd_s_gun_102_x1,1.2937,1.5926,1.6778,1.0563,0.8796,48.5269,1.2937,hood_gun_140_x1,1.3689,1.4615,1.5397,1.0536,0.8072,52.4917,1.3689,nelson_gun_152_x1,1.2829,1.1655,1.2279,1.2207,0.6437,50.2871,1.2829,nelson_gun_152_x1,1.299,1.18,1.2432,1.2479,0.6517,52.0472,1.299,,,,
gun_7_x2_china,,178,gun_7_x2,china,,,0.2118,friedrich_gun_228_x2,1.117,0.7157,0.754,1.4794,0.3953,38.3336,1.1309,dreadnought_gun_178_x2,1.201,1.0583,1.115,1.2194,0.5845,45.6124,1.216,dreadnought_gun_178_x2,1.216,1.0715,1.1289,1.2465,0.5918,47.2089,1.2312,moga_gun_200_x2,1.1837,0.8294,0.8738,1.3987,0.4581,46.9735,1.1984,moga_gun_200_x2,1.1985,0.8398,0.8848,1.4298,0.4638,48.6176,1.2134,,,,
gun_7_x3_china,,178,gun_7_x3,china,,,0.2118,dreadnought_gun_178_x3,1.1716,1.0453,1.1013,1.1928,0.5773,44.07,1.201,dreadnought_gun_178_x3,1.1862,1.0583,1.115,1.2194,0.5845,45.6124,1.216,dreadnought_gun_178_x3,1.201,1.0715,1.1289,1.2465,0.5918,47.2089,1.2312,moga_gun_200_x3,1.169,0.8294,0.8738,1.3987,0.4581,46.9735,1.1984,moga_gun_200_x3,1.1837,0.8398,0.8848,1.4298,0.4638,48.6176,1.2134,,,,
gun_7_x4_china,,178,gun_7_x4,china,,,0.2118,dreadnought_gun_178_x4,1.1571,1.0453,1.1013,1.1928,0.5773,44.07,1.201,dreadnought_gun_178_x4,1.1716,1.0583,1.115,1.2194,0.5845,45.6124,1.216,dreadnought_gun_178_x4,1.1862,1.0715,1.1289,1.2465,0.5918,47.2089,1.2312,moga_gun_200_x4,1.1546,0.8294,0.8738,1.3987,0.4581,46.9741,1.1984,moga_gun_200_x4,1.1691,0.8398,0.8848,1.4298,0.4638,48.6182,1.2134,,,,
gun_7_x2_alt_china,,178,gun_7_x2_alt,china,,New line - alternate guns,0.2118,friedrich_gun_228_x2,1.117,0.7157,0.754,1.4794,0.3953,38.3336,1.1309,dreadnought_gun_178_x2,1.201,1.0583,1.115,1.2194,0.5845,45.6124,1.216,agamemnon_gun_228_x2,1.232,0.9752,1.0274,1.2537,0.5386,47.8327,1.2474,ussr_gun_100_x2,1.2558,1.2938,1.3631,1.3054,0.7146,46.0353,1.2714,mont_gun_152_x2,1.3112,1.1771,1.2401,1.2546,0.6501,51.7664,1.3275,,,,
gun_7_x3_alt_china,,178,gun_7_x3_alt,china,,New line - alternate guns,0.2118,dreadnought_gun_178_x3,1.1716,1.0453,1.1013,1.1928,0.5773,44.07,1.201,dreadnought_gun_178_x3,1.1862,1.0583,1.115,1.2194,0.5845,45.6124,1.216,agamemnon_gun_228_x3,1.2168,0.9752,1.0274,1.2537,0.5386,47.8327,1.2474,ussr_gun_100_x3,1.2401,1.2933,1.3625,1.3057,0.7143,46.0267,1.2712,mont_gun_152_x3,1.295,1.1771,1.2401,1.2546,0.6501,51.7664,1.3275,,,,
gun_8_x1_china,,203,gun_8_x1,china,,,0.235,dd_s_gun_102_x1,1.261,1.7433,1.8255,1.021,0.8687,46.2738,1.261,dd_s_gun_102_x1,1.2768,1.7652,1.8484,1.0436,0.8796,47.8933,1.2768,dd_s_gun_102_x1,1.2927,1.7873,1.8716,1.0668,0.8906,49.5696,1.2927,bismarck_gun_b_150_x1,1.2824,1.2938,1.3548,1.2592,0.6447,47.642,1.2824,bismarck_gun_150_x1,1.2984,1.3101,1.3719,1.2871,0.6528,49.3095,1.2984,,,,
gun_8_x2_china,,203,gun_8_x2,china,,,0.235,friedrich_gun_228_x2,1.1024,0.7933,0.8307,1.4616,0.3953,37.8331,1.1161,dreadnought_gun_178_x2,1.1853,1.173,1.2283,1.2047,0.5845,45.0169,1.2001,dreadnought_gun_178_x2,1.2001,1.1877,1.2437,1.2314,0.5918,46.5925,1.2151,bismarck_gun_b_150_x2,1.2666,1.2938,1.3548,1.2592,0.6447,47.642,1.2824,bismarck_gun_150_x2,1.2824,1.3101,1.3719,1.2871,0.6528,49.3095,1.2984,,,,
gun_8_x3_china,,203,gun_8_x3,china,,,0.235,dreadnought_gun_178_x3,1.1563,1.1586,1.2132,1.1784,0.5773,43.4946,1.1853,dreadnought_gun_178_x3,1.1707,1.173,1.2283,1.2047,0.5845,45.0169,1.2001,dreadnought_gun_178_x3,1.1853,1.1877,1.2437,1.2314,0.5918,46.5925,1.2151,bismarck_gun_b_150_x3,1.251,1.2938,1.3548,1.2592,0.6447,47.642,1.2824,bismarck_gun_150_x3,1.2666,1.3101,1.3719,1.2871,0.6528,49.3095,1.2984,,,,
gun_8_x4_china,,203,gun_8_x4,china,,,0.235,dreadnought_gun_178_x4,1.142,1.1586,1.2132,1.1784,0.5773,43.4946,1.1853,dreadnought_gun_178_x4,1.1562,1.173,1.2283,1.2047,0.5845,45.0169,1.2001,dreadnought_gun_178_x4,1.1707,1.1877,1.2437,1.2314,0.5918,46.5925,1.2151,bismarck_gun_b_150_x4,1.2355,1.2938,1.3548,1.2592,0.6447,47.6421,1.2824,bismarck_gun_150_x4,1.251,1.3101,1.3719,1.2871,0.6528,49.3095,1.2984,,,,
gun_8_x2_alt_china,,203,gun_8_x2_alt,china,,New line - alternate guns,0.235,friedrich_gun_228_x2,1.1024,0.7933,0.8307,1.4616,0.3953,37.8331,1.1161,dreadnought_gun_178_x2,1.1853,1.173,1.2283,1.2047,0.5845,45.0169,1.2001,ny_gun_210_x2,1.1303,1.1198,1.1726,1.3964,0.558,41.5925,1.1444,brooklyn_gun_152_x2,1.229,0.9561,1.0012,1.3743,0.4764,46.2291,1.2443,brooklyn_gun_b_152_x2,1.3848,0.9679,1.0136,1.2625,0.4823,53.248,1.4021,,,,
