#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_12,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_13,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_14,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_15,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
"gun_20_x2_france_bb,bc",,508,gun_20_x2,france,"bb, bc",dant_gun_245_x2,1.864,1.945,0.85,0.64,dant_gun_245_x2,1.864,1.945,0.85,0.64,richelieu_gun_380_x2,1.3,1.3525,0.85,0.88,richelieu_gun_380_x2,1.3,1.3525,0.85,0.88,richelieu_gun_380_x2,1.3,1.3525,0.85,0.98,,,,,,,,,,
"gun_20_x3_france_bb,bc",,508,gun_20_x3,france,"bb, bc",dant_gun_245_x3,1.864,1.945,0.7,0.64,dant_gun_245_x3,1.864,1.945,0.7,0.64,richelieu_gun_380_x3,1.3,1.3525,0.7,0.88,richelieu_gun_380_x3,1.3,1.3525,0.7,0.88,richelieu_gun_380_x3,1.3,1.3525,0.7,0.98,,,,,,,,,,
"gun_20_x4_france_bb,bc",,508,gun_20_x4,france,"bb, bc",dant_gun_245_x4,1.864,1.945,0.65,0.64,dant_gun_245_x4,1.864,1.945,0.65,0.64,richelieu_gun_380_x4,1.3,1.3525,0.65,0.88,richelieu_gun_380_x4,1.3,1.3525,0.65,0.88,richelieu_gun_380_x4,1.3,1.3525,0.65,0.98,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_russia,,51,gun_2_x1,russia,"cl, ca, bc, bb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_russia,,51,gun_2_x2,russia,"cl, ca, bc, bb",,,,,,,,,,,,,,,,ussr_gun_50_x2,0.337,0.4715,,3.35,ussr_gun_50_x2,0.337,0.4715,,3.68,,,,,,,,,,
gun_2_x3_russia,,51,gun_2_x3,russia,"cl, ca, bc, bb",,,,,,,,,,,,,,,,ussr_gun_50_x3,0.337,0.4715,,3.25,ussr_gun_50_x3,0.337,0.4715,,3.54,,,,,,,,,,
gun_2_x4_russia,,51,gun_2_x4,russia,"cl, ca, bc, bb",,,,,,,,,,,,,,,,ussr_gun_50_x4,0.337,0.4715,,3.25,ussr_gun_50_x4,0.337,0.4715,,3.54,,,,,,,,,,
gun_2_x1_russia_dd,,51,gun_2_x1,russia,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_russia_dd,,51,gun_2_x2,russia,"dd, tb",,,,,,,,,,,,,,,,ussr_gun_50_x2,0.337,0.4715,,3.35,ussr_gun_50_x2,0.337,0.4715,,3.68,,,,,,,,,,
gun_2_x3_russia_dd,,51,gun_2_x3,russia,"dd, tb",,,,,,,,,,,,,,,,ussr_gun_50_x3,0.337,0.4715,,3.25,ussr_gun_50_x3,0.337,0.4715,,3.54,,,,,,,,,,
gun_2_x4_russia_dd,,51,gun_2_x4,russia,"dd, tb",,,,,,,,,,,,,,,,ussr_gun_50_x4,0.337,0.4715,,3.25,ussr_gun_50_x4,0.337,0.4715,,3.54,,,,,,,,,,
gun_3_x1_russia_dd,,76,gun_3_x1,russia,"dd, tb",,,,,,,,,,,,,,,,ussr_gun_406_x1,0.245,0.29,,1.56,ussr_gun_406_x1,0.245,0.29,,1.74,,,,,,,,,,
gun_3_x2_russia_dd,,76,gun_3_x2,russia,"dd, tb",,,,,,,,,,,,,,,,ussr_gun_100_x2,0.4915,0.626,,2.7,ussr_gun_100_x2,0.4915,0.626,,2.7,,,,,,,,,,
gun_3_x3_russia_dd,,76,gun_3_x3,russia,"dd, tb",,,,,,,,,,,,,,,,ussr_gun_100_x3,0.4915,0.626,,2.7,ussr_gun_100_x3,0.4915,0.626,,2.7,,,,,,,,,,
gun_3_x4_russia_dd,,76,gun_3_x4,russia,"dd, tb",,,,,,,,,,,,,,,,ussr_gun_406_x4,0.245,0.29,,1.56,ussr_gun_406_x4,0.245,0.29,,1.74,,,,,,,,,,
gun_4_x1_russia_dd,,102,gun_4_x1,russia,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x2_russia_dd,,102,gun_4_x2,russia,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x2,0.646,0.7805,,2.35,akizuki_gun_b_127_x2,0.646,0.7805,,2.35,,,,,,,,,,
gun_4_x3_russia_dd,,102,gun_4_x3,russia,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x3,0.646,0.7805,,2.35,akizuki_gun_b_127_x3,0.646,0.7805,,2.35,,,,,,,,,,
gun_4_x4_russia_dd,,102,gun_4_x4,russia,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x1_russia_dd,,127,gun_5_x1,russia,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x2_russia_dd,,127,gun_5_x2,russia,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x2,0.8005,0.935,,1.85,akizuki_gun_b_127_x2,0.8005,0.935,,1.85,,,,,,,,,,
gun_5_x3_russia_dd,,127,gun_5_x3,russia,"dd, tb",,,,,,,,,,,,,,,,akizuki_gun_b_127_x3,0.8005,0.935,,1.85,akizuki_gun_b_127_x3,0.8005,0.935,,1.85,,,,,,,,,,
gun_5_x4_russia_dd,,127,gun_5_x4,russia,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x1_russia_cl,,76,gun_3_x1,russia,cl,,,,,,,,,,,spee_gun_150_x1,0.732,0.858,,1.5,,,,,,,,,,,,,,,,,,,,
gun_3_x2_russia_cl,,76,gun_3_x2,russia,cl,bouvet_gun_138_x2,0.634,0.796,1.08,1.85,pen_gun_127_x2,0.815,1.04,1.08,1.44,spee_gun_150_x2,0.732,0.858,1.08,1.5,ussr_gun_50_x2,0.4915,0.626,1.08,3.2,ussr_gun_50_x2,0.4915,0.626,1.08,3.2,,,,,,,,,,
gun_3_x3_russia_cl,,76,gun_3_x3,russia,cl,,,,,,pen_gun_127_x3,0.815,1.04,,1.44,spee_gun_150_x3,0.732,0.858,,1.5,ussr_gun_50_x3,0.4915,0.626,,3.1,ussr_gun_50_x3,0.4915,0.626,,3.1,,,,,,,,,,
gun_3_x4_russia_cl,,76,gun_3_x4,russia,cl,,,,,,,,,,,,,,,,ussr_gun_50_x4,0.4915,0.626,,3.1,ussr_gun_50_x4,0.4915,0.626,,3.1,,,,,,,,,,
gun_4_x1_russia_cl,,102,gun_4_x1,russia,cl,,,,,,,,,,,spee_gun_150_x1,0.868,0.994,,1.4,,,,,,,,,,,,,,,,,,,,
gun_4_x2_russia_cl,,102,gun_4_x2,russia,cl,tsesarevich_gun_152_x2,0.646,0.7805,1.28,1.75,pen_gun_127_x2,1.06,1.285,1.28,1.22,spee_gun_150_x2,0.868,0.994,1.28,1.4,ussr_gun_100_x2,0.646,0.7805,1.28,2.26,ussr_gun_100_x2,0.646,0.7805,1.28,2.26,,,,,,,,,,
gun_4_x3_russia_cl,,102,gun_4_x3,russia,cl,tsesarevich_gun_152_x3,0.646,0.7805,1,1.75,pen_gun_127_x3,1.06,1.285,1,1.22,spee_gun_150_x3,0.868,0.994,1,1.4,ussr_gun_100_x3,0.646,0.7805,1,2.26,ussr_gun_100_x3,0.646,0.7805,1,2.26,,,,,,,,,,
gun_4_x4_russia_cl,,102,gun_4_x4,russia,cl,,,,,,,,,,,,,,,,bismarck_gun_b_150_x4,0.646,0.7805,,1.9,bismarck_gun_b_150_x4,0.646,0.7805,,1.9,,,,,,,,,,
gun_5_x1_russia_cl,,127,gun_5_x1,russia,cl,,,,,,spee_gun_150_x1,1.004,1.13,,1.18,spee_gun_150_x1,1.004,1.13,,1.18,,,,,,,,,,,,,,,,,,,,
gun_5_x2_russia_cl,,127,gun_5_x2,russia,cl,tsesarevich_gun_152_x2,0.8005,0.935,0.95,1.4,spee_gun_150_x2,1.004,1.13,0.95,1.18,spee_gun_150_x2,1.004,1.13,0.95,1.18,ussr_gun_100_x2,0.8005,0.935,0.95,1.8,ussr_gun_100_x2,0.8005,0.935,0.95,1.8,,,,,,,,,,
gun_5_x3_russia_cl,,127,gun_5_x3,russia,cl,tsesarevich_gun_152_x3,0.8005,0.935,0.75,1.4,spee_gun_150_x3,1.004,1.13,0.75,1.18,spee_gun_150_x3,1.004,1.13,0.75,1.18,ussr_gun_100_x3,0.8005,0.935,0.75,1.8,ussr_gun_100_x3,0.8005,0.935,0.75,1.8,,,,,,,,,,
gun_5_x4_russia_cl,,127,gun_5_x4,russia,cl,,,,,,,,,,,,,,,,bismarck_gun_b_150_x4,0.8005,0.935,,1.5,bismarck_gun_b_150_x4,0.8005,0.935,,1.5,,,,,,,,,,
gun_6_x1_russia_cl,,152,gun_6_x1,russia,cl,,,,,,spee_gun_150_x1,1.14,1.266,,1.18,spee_gun_150_x1,1.14,1.266,,1.18,,,,,,,,,,,,,,,,,,,,
gun_6_x2_russia_cl,,152,gun_6_x2,russia,cl,tsesarevich_gun_152_x2,0.955,1.0895,0.86,1.32,spee_gun_150_x2,1.14,1.266,0.86,1.18,spee_gun_150_x2,1.14,1.266,0.86,1.18,ussr_gun_152_x2,0.955,1.0895,0.86,1.24,ussr_gun_152_x2,0.955,1.0895,0.86,1.24,,,,,,,,,,
gun_6_x3_russia_cl,,152,gun_6_x3,russia,cl,tsesarevich_gun_152_x3,0.955,1.0895,0.66,1.32,spee_gun_150_x3,1.14,1.266,0.66,1.18,spee_gun_150_x3,1.14,1.266,0.66,1.18,mont_gun_152_x3,0.93,1.04,0.66,1.36,mont_gun_152_x3,0.93,1.04,0.66,1.36,,,,,,,,,,
gun_6_x4_russia_cl,,152,gun_6_x4,russia,cl,,,,,,,,,,,,,,,,mont_gun_152_x4,0.93,1.04,,1.36,mont_gun_152_x4,0.93,1.04,,1.36,,,,,,,,,,
"gun_3_x1_russia_ca,bb,bc",,76,gun_3_x1,russia,"ca, bb, bc",bouvet_gun_138_x1,0.634,0.796,1.45,1.85,pen_gun_127_x1,0.815,1.04,1.45,1.44,spee_gun_150_x1,0.732,0.858,1.45,1.5,,,,1.45,,,,,1.45,,,,,,,,,,,
"gun_3_x2_russia_ca,bb,bc",,76,gun_3_x2,russia,"ca, bb, bc",bouvet_gun_138_x2,0.634,0.796,1.08,1.85,pen_gun_127_x2,0.815,1.04,1.08,1.44,spee_gun_150_x2,0.732,0.858,1.08,1.5,ussr_gun_50_x2,0.4915,0.626,1.08,2.9,ussr_gun_50_x2,0.4915,0.626,1.08,3.2,,,,,,,,,,
"gun_3_x3_russia_ca,bb,bc",,76,gun_3_x3,russia,"ca, bb, bc",,,,,,pen_gun_127_x3,0.815,1.04,,1.44,spee_gun_150_x3,0.732,0.858,,1.5,ussr_gun_50_x3,0.4915,0.626,,2.8,ussr_gun_50_x3,0.4915,0.626,,3.1,,,,,,,,,,
"gun_3_x4_russia_ca,bb,bc",,76,gun_3_x4,russia,"ca, bb, bc",,,,,,,,,,,,,,,,ussr_gun_50_x4,0.4915,0.626,,2.8,ussr_gun_50_x4,0.4915,0.626,,3.1,,,,,,,,,,
"gun_4_x1_russia_ca,bb,bc",,102,gun_4_x1,russia,"ca, bb, bc",tsesarevich_gun_152_x1,0.646,0.7805,1.7,1.75,pen_gun_127_x1,1.06,1.285,1.7,1.22,spee_gun_150_x1,0.868,0.994,1.7,1.4,,,,1.7,,,,,1.7,,,,,,,,,,,
"gun_4_x2_russia_ca,bb,bc",,102,gun_4_x2,russia,"ca, bb, bc",tsesarevich_gun_152_x2,0.646,0.7805,1.28,1.75,pen_gun_127_x2,1.06,1.285,1.28,1.22,spee_gun_150_x2,0.868,0.994,1.28,1.4,ussr_gun_100_x2,0.646,0.7805,1.28,2.26,ussr_gun_100_x2,0.646,0.7805,1.28,2.26,,,,,,,,,,
"gun_4_x3_russia_ca,bb,bc",,102,gun_4_x3,russia,"ca, bb, bc",tsesarevich_gun_152_x3,0.646,0.7805,1,1.75,pen_gun_127_x3,1.06,1.285,1,1.22,spee_gun_150_x3,0.868,0.994,1,1.4,ussr_gun_100_x3,0.646,0.7805,1,2.26,ussr_gun_100_x3,0.646,0.7805,1,2.26,,,,,,,,,,
"gun_4_x4_russia_ca,bb,bc",,102,gun_4_x4,russia,"ca, bb, bc",,,,,,,,,,,bismarck_gun_b_150_x4,0.646,0.7805,,1.9,bismarck_gun_b_150_x4,0.646,0.7805,,1.9,bismarck_gun_b_150_x4,0.646,0.7805,,1.9,,,,,,,,,,
"gun_5_x1_russia_ca,bb,bc",,127,gun_5_x1,russia,"ca, bb, bc",tsesarevich_gun_152_x1,0.8005,0.935,1.25,1.4,spee_gun_150_x1,1.004,1.13,1.25,1.18,spee_gun_150_x1,1.004,1.13,1.25,1.18,,,,1.25,,,,,1.25,,,,,,,,,,,
"gun_5_x2_russia_ca,bb,bc",,127,gun_5_x2,russia,"ca, bb, bc",tsesarevich_gun_152_x2,0.8005,0.935,0.95,1.4,spee_gun_150_x2,1.004,1.13,0.95,1.18,spee_gun_150_x2,1.004,1.13,0.95,1.18,ussr_gun_152_x2,0.8005,0.935,0.95,1.3,ussr_gun_152_x2,0.8005,0.935,0.95,1.3,,,,,,,,,,
"gun_5_x3_russia_ca,bb,bc",,127,gun_5_x3,russia,"ca, bb, bc",tsesarevich_gun_152_x3,0.8005,0.935,0.75,1.4,spee_gun_150_x3,1.004,1.13,0.75,1.18,spee_gun_150_x3,1.004,1.13,0.75,1.18,ussr_gun_152_x3,0.8005,0.935,0.75,1.3,ussr_gun_152_x3,0.8005,0.935,0.75,1.3,,,,,,,,,,
"gun_5_x4_russia_ca,bb,bc",,127,gun_5_x4,russia,"ca, bb, bc",,,,,,,,,,,bismarck_gun_b_150_x4,0.8005,0.935,,1.5,bismarck_gun_b_150_x4,0.8005,0.935,,1.5,bismarck_gun_b_150_x4,0.8005,0.935,,1.5,,,,,,,,,,
"gun_6_x1_russia_ca,bb,bc",,152,gun_6_x1,russia,"ca, bb, bc",tsesarevich_gun_152_x1,0.955,1.0895,1.185,1.32,spee_gun_150_x1,1.14,1.266,1.185,1.18,spee_gun_150_x1,1.14,1.266,1.185,1.18,,,,1.185,,,,,1.185,,,,,,,,,,,
"gun_6_x2_russia_ca,bb,bc",,152,gun_6_x2,russia,"ca, bb, bc",tsesarevich_gun_152_x2,0.955,1.0895,0.86,1.32,spee_gun_150_x2,1.14,1.266,0.86,1.18,spee_gun_150_x2,1.14,1.266,0.86,1.18,ussr_gun_152_x2,0.955,1.0895,0.86,1.24,ussr_gun_152_x2,0.955,1.0895,0.86,1.24,,,,,,,,,,
"gun_6_x3_russia_ca,bb,bc",,152,gun_6_x3,russia,"ca, bb, bc",tsesarevich_gun_152_x3,0.955,1.0895,0.66,1.32,spee_gun_150_x3,1.14,1.266,0.66,1.18,spee_gun_150_x3,1.14,1.266,0.66,1.18,mont_gun_152_x3,0.93,1.04,0.66,1.36,mont_gun_152_x3,0.93,1.04,0.66,1.36,,,,,,,,,,
"gun_6_x4_russia_ca,bb,bc",,152,gun_6_x4,russia,"ca, bb, bc",,,,,,,,,,,,,,,,mont_gun_152_x4,0.93,1.04,,1.36,mont_gun_152_x4,0.93,1.04,,1.36,,,,,,,,,,
"gun_7_x1_russia_cl,ca,bb,bc",,178,gun_7_x1,russia,"cl, ca, bb, bc",tsesarevich_gun_152_x1,1.1095,1.244,1.21,1.3,,,,1.21,,,,,1.21,,,,,1.21,,,,,1.21,,,,,,,,,,,
"gun_7_x2_russia_cl,ca,bb,bc",,178,gun_7_x2,russia,"cl, ca, bb, bc",tsesarevich_gun_152_x2,1.1095,1.244,0.9,1.3,dreadnought_gun_178_x2,1.276,1.402,0.9,1,dreadnought_gun_178_x2,1.276,1.402,0.9,1.12,ussr_gun_152_x2,1.1095,1.244,0.9,1.2,ussr_gun_152_x2,1.1095,1.244,0.9,1.2,,,,,,,,,,
"gun_7_x3_russia_cl,ca,bb,bc",,178,gun_7_x3,russia,"cl, ca, bb, bc",tsesarevich_gun_152_x3,1.1095,1.244,0.705,1.3,dreadnought_gun_178_x3,1.276,1.402,0.705,1,dreadnought_gun_178_x3,1.276,1.402,0.705,1.12,mont_gun_152_x3,1.057,1.167,0.705,1.36,mont_gun_152_x3,1.057,1.167,0.705,1.36,,,,,,,,,,
"gun_7_x4_russia_cl,ca,bb,bc",,178,gun_7_x4,russia,"cl, ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.276,1.402,,1,dreadnought_gun_178_x4,1.276,1.402,,1.12,mont_gun_152_x4,1.057,1.167,,1.36,mont_gun_152_x4,1.057,1.167,,1.36,,,,,,,,,,
"gun_8_x1_russia_ca,bb,bc",,203,gun_8_x1,russia,"ca, bb, bc",tsesarevich_gun_152_x1,1.264,1.3985,1.17,1.26,dreadnought_gun_178_x1,1.412,1.538,1.17,1.02,ussr_gun_406_x1,0.495,0.54,1.17,1.18,ussr_gun_406_x1,0.495,0.54,1.17,1.32,ussr_gun_406_x1,0.495,0.54,1.17,1.32,,,,,,,,,,
"gun_8_x2_russia_ca,bb,bc",,203,gun_8_x2,russia,"ca, bb, bc",tsesarevich_gun_152_x2,1.264,1.3985,0.88,1.26,dreadnought_gun_178_x2,1.412,1.538,0.88,1.02,ussr_gun_406_x2,0.495,0.54,0.88,1.18,ussr_gun_406_x2,0.495,0.54,0.88,1.32,ussr_gun_406_x2,0.495,0.54,0.88,1.32,,,,,,,,,,
"gun_8_x3_russia_ca,bb,bc",,203,gun_8_x3,russia,"ca, bb, bc",tsesarevich_gun_152_x3,1.264,1.3985,0.69,1.26,dreadnought_gun_178_x3,1.412,1.538,0.69,1.02,ussr_gun_406_x3,0.495,0.54,0.69,1.18,ussr_gun_406_x3,0.495,0.54,0.69,1.32,ussr_gun_406_x3,0.495,0.54,0.69,1.32,,,,,,,,,,
"gun_8_x4_russia_ca,bb,bc",,203,gun_8_x4,russia,"ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.412,1.538,,1.02,ussr_gun_406_x4,0.495,0.54,,1.18,ussr_gun_406_x4,0.495,0.54,,1.32,ussr_gun_406_x4,0.495,0.54,,1.32,,,,,,,,,,
"gun_9_x1_russia_ca,bb,bc",,229,gun_9_x1,russia,"ca, bb, bc",tsesarevich_gun_152_x1,1.4185,1.553,1.1,1.24,dreadnought_gun_178_x1,1.548,1.674,1.1,1.02,ussr_gun_406_x1,0.545,0.59,1.1,1.18,ussr_gun_406_x1,0.545,0.59,1.1,1.32,ussr_gun_406_x1,0.545,0.59,1.1,1.32,,,,,,,,,,
"gun_9_x2_russia_ca,bb,bc",,229,gun_9_x2,russia,"ca, bb, bc",tsesarevich_gun_152_x2,1.4185,1.553,0.82,1.24,dreadnought_gun_178_x2,1.548,1.674,0.82,1.02,ussr_gun_406_x2,0.545,0.59,0.82,1.18,ussr_gun_406_x2,0.545,0.59,0.82,1.32,ussr_gun_406_x2,0.545,0.59,0.82,1.32,,,,,,,,,,
"gun_9_x3_russia_ca,bb,bc",,229,gun_9_x3,russia,"ca, bb, bc",tsesarevich_gun_152_x3,1.4185,1.553,0.64,1.24,dreadnought_gun_178_x3,1.548,1.674,0.64,1.02,ussr_gun_406_x3,0.545,0.59,0.64,1.18,ussr_gun_406_x3,0.545,0.59,0.64,1.32,ussr_gun_406_x3,0.545,0.59,0.64,1.32,,,,,,,,,,
"gun_9_x4_russia_ca,bb,bc",,229,gun_9_x4,russia,"ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.548,1.674,,1.02,ussr_gun_406_x4,0.545,0.59,,1.18,ussr_gun_406_x4,0.545,0.59,,1.32,ussr_gun_406_x4,0.545,0.59,,1.32,,,,,,,,,,
"gun_10_x1_russia_ca,bb,bc",,254,gun_10_x1,russia,"ca, bb, bc",tsesarevich_gun_305_x1,0.954,1.035,1.2,1.1,dreadnought_gun_178_x1,1.684,1.81,1.2,1,ussr_gun_406_x1,0.595,0.64,1.2,1.16,ussr_gun_406_x1,0.595,0.64,1.2,1.3,ussr_gun_406_x1,0.595,0.64,1.2,1.3,,,,,,,,,,
"gun_10_x2_russia_ca,bb,bc",,254,gun_10_x2,russia,"ca, bb, bc",tsesarevich_gun_305_x2,0.954,1.035,0.9,1.1,dreadnought_gun_178_x2,1.684,1.81,0.9,1,ussr_gun_406_x2,0.595,0.64,0.9,1.16,ussr_gun_406_x2,0.595,0.64,0.9,1.3,ussr_gun_406_x2,0.595,0.64,0.9,1.3,,,,,,,,,,
"gun_10_x3_russia_ca,bb,bc",,254,gun_10_x3,russia,"ca, bb, bc",tsesarevich_gun_305_x3,0.954,1.035,0.68,1.1,dreadnought_gun_178_x3,1.684,1.81,0.68,1,ussr_gun_406_x3,0.595,0.64,0.68,1.16,ussr_gun_406_x3,0.595,0.64,0.68,1.3,ussr_gun_406_x3,0.595,0.64,0.68,1.3,,,,,,,,,,
"gun_10_x4_russia_ca,bb,bc",,254,gun_10_x4,russia,"ca, bb, bc",,,,,,dreadnought_gun_178_x4,1.684,1.81,,1,ussr_gun_406_x4,0.595,0.64,,1.16,ussr_gun_406_x4,0.595,0.64,,1.3,ussr_gun_406_x4,0.595,0.64,,1.3,,,,,,,,,,
"gun_11_x1_russia_ca,bb,bc",,279,gun_11_x1,russia,"ca, bb, bc",tsesarevich_gun_305_x1,1.045,1.126,1.07,0.9,dreadnought_gun_b_305_x1,1.045,1.126,1.07,1.08,yamato_gun_b_460_x1,0.705,0.759,1.07,0.9,spee_gun_280_x1_a,0.9135,0.9808,1.07,1.18,spee_gun_280_x1_a,0.9135,0.9808,1.07,1.18,,,,,,,,,,
"gun_11_x2_russia_ca,bb,bc",,279,gun_11_x2,russia,"ca, bb, bc",tsesarevich_gun_305_x2,1.045,1.126,0.82,0.9,dreadnought_gun_b_305_x2,1.045,1.126,0.82,1.08,yamato_gun_b_460_x2,0.705,0.759,0.82,0.9,spee_gun_280_x2_a,0.9135,0.9808,0.82,1.18,spee_gun_280_x2_a,0.9135,0.9808,0.82,1.18,,,,,,,,,,
"gun_11_x3_russia_ca,bb,bc",,279,gun_11_x3,russia,"ca, bb, bc",tsesarevich_gun_305_x3,1.045,1.126,0.66,0.9,dreadnought_gun_b_305_x3,1.045,1.126,0.66,1.08,yamato_gun_b_460_x3,0.705,0.759,0.66,0.9,spee_gun_280_x3_a,0.9135,0.9808,0.66,1.18,spee_gun_280_x3_a,0.9135,0.9808,0.66,1.18,,,,,,,,,,
"gun_11_x4_russia_ca,bb,bc",,279,gun_11_x4,russia,"ca, bb, bc",,,,,,dreadnought_gun_b_305_x4,1.045,1.126,,1.08,yamato_gun_b_460_x4,0.705,0.759,,0.9,spee_gun_280_x4_a,0.9135,0.9808,,1.18,spee_gun_280_x4_a,0.9135,0.9808,,1.18,,,,,,,,,,
"gun_12_x1_russia_bb,bc",,305,gun_12_x1,russia,"bb, bc",tsesarevich_gun_305_x1,1.136,1.217,1.07,0.9,dreadnought_gun_b_305_x1,1.136,1.217,1.07,1.1,yamato_gun_b_460_x1,0.765,0.818,1.07,0.9,spee_gun_280_x1_a,0.9908,1.0581,1.07,1.18,spee_gun_280_x1_a,0.9908,1.0581,1.07,1.18,,,,,,,,,,
"gun_12_x2_russia_bb,bc",,305,gun_12_x2,russia,"bb, bc",tsesarevich_gun_305_x2,1.136,1.217,0.82,0.9,dreadnought_gun_b_305_x2,1.136,1.217,0.82,1.1,yamato_gun_b_460_x2,0.765,0.818,0.82,0.9,spee_gun_280_x2_a,0.9908,1.0581,0.82,1.18,spee_gun_280_x2_a,0.9908,1.0581,0.82,1.18,,,,,,,,,,
"gun_12_x3_russia_bb,bc",,305,gun_12_x3,russia,"bb, bc",tsesarevich_gun_305_x3,1.136,1.217,0.66,0.9,dreadnought_gun_b_305_x3,1.136,1.217,0.66,1.1,yamato_gun_b_460_x3,0.765,0.818,0.66,0.9,spee_gun_280_x3_a,0.9908,1.0581,0.66,1.18,spee_gun_280_x3_a,0.9908,1.0581,0.66,1.18,,,,,,,,,,
"gun_12_x4_russia_bb,bc",,305,gun_12_x4,russia,"bb, bc",dreadnought_gun_b_305_x4,1.136,1.217,0.61,1.1,dreadnought_gun_b_305_x4,1.136,1.217,0.61,1.1,yamato_gun_b_460_x4,0.765,0.818,0.61,0.9,spee_gun_280_x4_a,0.9908,1.0581,0.61,1.18,spee_gun_280_x4_a,0.9908,1.0581,0.61,1.18,,,,,,,,,,
"gun_13_x1_russia_bb,bc",,330,gun_13_x1,russia,"bb, bc",tsesarevich_gun_305_x1,1.227,1.308,1.13,0.89,dreadnought_gun_b_305_x1,1.227,1.308,1.13,1.08,yamato_gun_b_460_x1,0.823,0.877,1.13,0.9,spee_gun_280_x1_a,1.0681,1.1354,1.13,1.18,spee_gun_280_x1_a,1.0681,1.1354,1.13,1.18,,,,,,,,,,
"gun_13_x2_russia_bb,bc",,330,gun_13_x2,russia,"bb, bc",tsesarevich_gun_305_x2,1.227,1.308,0.88,0.89,dreadnought_gun_b_305_x2,1.227,1.308,0.88,1.08,yamato_gun_b_460_x2,0.823,0.877,0.88,0.9,spee_gun_280_x2_a,1.0681,1.1354,0.88,1.18,spee_gun_280_x2_a,1.0681,1.1354,0.88,1.18,,,,,,,,,,
"gun_13_x3_russia_bb,bc",,330,gun_13_x3,russia,"bb, bc",tsesarevich_gun_305_x3,1.227,1.308,0.705,0.89,dreadnought_gun_b_305_x3,1.227,1.308,0.705,1.08,yamato_gun_b_460_x3,0.823,0.877,0.705,0.9,spee_gun_280_x3_a,1.0681,1.1354,0.705,1.18,spee_gun_280_x3_a,1.0681,1.1354,0.705,1.18,,,,,,,,,,
"gun_13_x4_russia_bb,bc",,330,gun_13_x4,russia,"bb, bc",dreadnought_gun_b_305_x4,1.227,1.308,0.65,1.08,dreadnought_gun_b_305_x4,1.227,1.308,0.65,1.08,yamato_gun_b_460_x4,0.823,0.877,0.65,0.9,spee_gun_280_x4_a,1.0681,1.1354,0.65,1.18,spee_gun_280_x4_a,1.0681,1.1354,0.65,1.18,,,,,,,,,,
"gun_14_x1_russia_bb,bc",,356,gun_14_x1,russia,"bb, bc",tsesarevich_gun_305_x1,1.318,1.399,1.13,0.89,dreadnought_gun_b_305_x1,1.318,1.399,1.13,1.08,yamato_gun_b_460_x1,0.795,0.84,1.13,0.9,ussr_gun_406_x1,0.795,0.84,1.13,1.07,ussr_gun_406_x1,0.795,0.84,1.13,1.07,,,,,,,,,,
"gun_14_x2_russia_bb,bc",,356,gun_14_x2,russia,"bb, bc",tsesarevich_gun_305_x2,1.318,1.399,0.88,0.89,dreadnought_gun_b_305_x2,1.318,1.399,0.88,1.08,yamato_gun_b_460_x2,0.795,0.84,0.88,0.9,ussr_gun_406_x2,0.795,0.84,0.88,1.07,ussr_gun_406_x2,0.795,0.84,0.88,1.07,,,,,,,,,,
"gun_14_x3_russia_bb,bc",,356,gun_14_x3,russia,"bb, bc",tsesarevich_gun_305_x3,1.318,1.399,0.705,0.89,dreadnought_gun_b_305_x3,1.318,1.399,0.705,1.08,yamato_gun_b_460_x3,0.795,0.84,0.705,0.9,ussr_gun_406_x3,0.795,0.84,0.705,1.07,ussr_gun_406_x3,0.795,0.84,0.705,1.07,,,,,,,,,,
