name,technology type,"image for ui, if any",name for ui,historical year,"max year randomization, plus-minus",difficulty of reseach modifier,effect: please see table TechEffects,,effect to add,effect description,old effect description,,comment
projectile_explosive_9,projectile_explosive,,$component_name_short_explosive_2,1900,1,26,"shell_damage(83), he_fire(200), detonation(-20), flash_explosion(-30), flash_spread(-30), penetration(-10), shell_cost(-75), shell_weight(-5), anti_fire(-10)",explosive_2,,$technology_desc_projectile_explosive_9,"The common Lyddite is a high explosive mainly composed from picric acid and is less sensitive to premature detonation, making it safer in storage condition and more effective when used as explosive charge. *Shells, torpedoes, mines inflict +5% damage, Reduces chance of magazine detonation -3%*",,
projectile_explosive_10,projectile_explosive,,$technology_name_projectile_explosive_10,1902,1,26,"shell_damage(33.3),  he_fire(-45), detonation(20), flash_explosion(20), flash_spread(25), shell_cost(-300), anti_fire(10), hull(1.5), shell_weight(10)",explosive_3,,$technology_desc_projectile_explosive_10,"The common Lyddite is a high explosive mainly composed from picric acid and is less sensitive to premature detonation, making it safer in storage condition and more effective when used as explosive charge. *Shells, torpedoes, mines inflict +5% damage, Reduces chance of magazine detonation -3%*",,
projectile_explosive_11,projectile_explosive,,$component_name_short_explosive_4,1903,1,26,"shell_damage(66.7), he_fire(75), detonation(-10), flash_explosion(-15), flash_spread(-10), penetration(-5), shell_cost(-200), shell_weight(-6), anti_fire(-5)",explosive_4,,$technology_desc_projectile_explosive_11,,,
projectile_explosive_12,projectile_explosive,,$component_name_short_explosive_5,1906,1,26,"shell_damage(50), detonation(5), flash_explosion(5), flash_spread(5), penetration(10), shell_cost(-350), anti_fire(5)",explosive_5,,$technology_desc_projectile_explosive_12,,,
projectile_explosive_13,projectile_explosive,,$technology_name_projectile_explosive_13,1913,1,26,"shell_damage(60), he_damage(10), he_fire(10), detonation(25), flash_explosion(25), flash_spread(25), shell_cost(-350), hull(1.5), anti_fire(5), shell_weight(5)",explosive_6,,$technology_desc_projectile_explosive_13,"Trinitrotoluene, as it is otherwise known, in its advanced form is the new standard of high explosive material. TNT-filled armor-piercing shells explode after they penetrate the armor, whereas the previous Lyddite-filled shells tended to explode upon striking armor, thus expending most of their energy inefficiently. *Shells, torpedoes, mines inflict +7.5% damage, Reduces chance of magazine detonation -5%* ",,
projectile_explosive_14,projectile_explosive,,$component_name_short_explosive_7,1916,1,26,"shell_damage(65), he_damage(5), he_fire(30), detonation(-5), flash_explosion(-5), flash_spread(-5), penetration(-1), shell_cost(-300), shell_weight(-8), anti_fire(-3)",explosive_7,,$technology_desc_projectile_explosive_14,,,
projectile_explosive_15,projectile_explosive,,$technology_name_projectile_explosive_15,1920,1,26,"shell_damage(100), penetration(3.5), he_fire(15), detonation(25), flash_explosion(25), flash_spread(25), shell_cost(-500), hull(1.5), anti_fire(10)",explosive_8,,$technology_desc_projectile_explosive_15,,,
projectile_explosive_16,projectile_explosive,,$technology_name_projectile_explosive_16,1930,1,26,"shell_damage(120), penetration(4), he_damage(17.5), he_fire(17.5), detonation(25), flash_explosion(25), flash_spread(25), anti_fire(10), shell_cost(-700), hull(2)",explosive_9,,$technology_desc_projectile_explosive_16,,,
projectile_explosive_17,projectile_explosive,,$component_name_short_propellant_0,1890,,26,"start, range(-5), shell_velocity(-2.5), penetration(-10), detonation(-15), flash(-45), flash_spread(-45), flash_explosion(-45), shell_cost(50), shell_weight(-12.5)",propellant_0,,$technology_desc_projectile_explosive_17,,,
projectile_explosive_18,projectile_explosive,,$component_name_short_propellant_1,1893,1,26,"range(2.5), shell_velocity(1.25), detonation(-10), flash(-30), flash_explosion(-30), flash_spread(-20), penetration(5), shell_weight(10), shell_cost(-25)",propellant_1,,$technology_desc_projectile_explosive_18,,,
projectile_explosive_19,projectile_explosive,,$component_name_short_propellant_2,1896,1,26,"range(3.5), shell_velocity(1.75), penetration(7), detonation(-15), flash(-25), flash_spread(-15), flash_explosion(-25), shell_cost(-50)",propellant_2,,$technology_desc_projectile_explosive_19,"A new smokeless propellant made from two high explosives, nitrocellulose and nitroglycerine increases the muzzle velocity of shells. *Shells have +1% armor penetration, +2% range, Reduces chance of magazine detonation -3%*",,
projectile_explosive_20,projectile_explosive,,$technology_name_projectile_explosive_20,1906,1,26,"range(6), shell_velocity(3), penetration(12), detonation(-10), flash(-35), flash_explosion(-35), flash_spread(-35), shell_weight(-15), shell_cost(-100), anti_fire(-10)",propellant_3,,$technology_desc_projectile_explosive_20,"Cordite is manufactured in thin cylindrical or cord form and is a very powerful and thermally efficient propellant. *Shells have +3% armor penetration, +1% range, Reduces chance of magazine detonation -3%*",,
projectile_explosive_22,projectile_explosive,,$technology_name_projectile_explosive_22,1909,1,26,"range(-7), shell_velocity(-0.5), penetration(-4), reload(3), detonation(25), flash(25), flash_explosion(25), flash_spread(25), shell_weight(-22), shell_cost(-250)",propellant_5,,$technology_desc_projectile_explosive_22,,,
projectile_explosive_21,projectile_explosive,,$technology_name_projectile_explosive_21,1911,1,26,"range(3), shell_velocity(1.5), penetration(6), detonation(-5), flash(-22.5), flash_explosion(-15), flash_spread(-10), shell_weight(-20), shell_cost(-200), anti_fire(-5)",propellant_4,,$technology_desc_projectile_explosive_21,,,
projectile_explosive_24,projectile_explosive,,$technology_name_projectile_explosive_24,1922,1,26,"range(-4), shell_velocity(-0.5), penetration(-2), reload(4), detonation(35), flash(35), flash_explosion(35), flash_spread(35), shell_weight(-24), shell_cost(-450)",propellant_7,,$technology_desc_projectile_explosive_24,,,
projectile_explosive_23,projectile_explosive,,$technology_name_projectile_explosive_23,1925,1,26,"range(2.5), shell_velocity(1.25), penetration(5), detonation(15), flash(5), flash_explosion(5), flash_spread(5), shell_weight(-22.5), shell_cost(-350)",propellant_6,,$technology_desc_projectile_explosive_23,,,
projectile_explosive_25,projectile_explosive,,$technology_name_projectile_explosive_25,1935,1,26,"range(1), shell_velocity(0.5), penetration(2), reload(5), detonation(45), flash(45), flash_explosion(45), flash_spread(45), shell_weight(-27.5), shell_cost(-550), accuracy(5)",propellant_8,,$technology_desc_projectile_explosive_25,,,
projectile_explosive_26,projectile_explosive,,$technology_name_projectile_explosive_26,1940,1,26,"range(5), shell_velocity(2.5), penetration(10), detonation(25), flash(15), flash_explosion(15), flash_spread(15), shell_weight(-10.5), shell_cost(-750), accuracy (20), weight(gun;-1)",propellant_9,,$technology_desc_projectile_explosive_26,,,
projectile_explosive_27,projectile_explosive,,$technology_name_projectile_explosive_27,1916,1,26,"range(2), shell_velocity(1), detonation(5), flash(5), flash_explosion(5), flash_spread(10), penetration(4), accuracy (8)",,,$technology_desc_projectile_explosive_27,"Improved triple base propellants, compomized by three chemical substances have more detonation velocity and are safer for shipboard magazine storage. *Shells +1% armor penetration, +2% range, , Reduces chance of magazine detonation -5%*",,
projectile_explosive_28,projectile_explosive,,$technology_name_projectile_explosive_28,1921,1,26,"gun_damage(5), torpedo_damage(5), detonation(5), flash(2.5), flash_spread(5), flash_explosion(2.5)",,mine_dmg(5),$technology_desc_projectile_explosive_28,"Using crude TNT and some other compounds such as ammonium nitrate, ammonal, schneiderite and amatol the explosive charge becomes more powerful and stable. *Shells, torpedoes, mines +5% damage, Reduces chance of magazine detonation -5%*",,
projectile_explosive_29,projectile_explosive,,$technology_name_projectile_explosive_29,1895,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_30,projectile_explosive,,$technology_name_projectile_explosive_30,1900,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_31,projectile_explosive,,$technology_name_projectile_explosive_31,1905,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_32,projectile_explosive,,$technology_name_projectile_explosive_32,1910,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_33,projectile_explosive,,$technology_name_projectile_explosive_33,1915,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_34,projectile_explosive,,$technology_name_projectile_explosive_34,1923,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_35,projectile_explosive,,$technology_name_projectile_explosive_35,1930,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_36,projectile_explosive,,$technology_name_projectile_explosive_36,1935,1,26,"smoke_duration(10), smoke_cooldown(5)",,,$technology_desc_projectile_explosive_29,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_37,projectile_explosive,,$technology_name_projectile_explosive_37,1895,1,26,torpedo_dud(5),,,$technology_desc_projectile_explosive_37,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_38,projectile_explosive,,$technology_name_projectile_explosive_38,1900,1,26,torpedo_dud(5),,,$technology_desc_projectile_explosive_37,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_39,projectile_explosive,,$technology_name_projectile_explosive_39,1910,1,26,torpedo_dud(5),,,$technology_desc_projectile_explosive_37,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_40,projectile_explosive,,$technology_name_projectile_explosive_40,1920,1,26,torpedo_dud(5),,,$technology_desc_projectile_explosive_37,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_41,projectile_explosive,,$technology_name_projectile_explosive_41,1930,1,26,torpedo_dud(5),,,$technology_desc_projectile_explosive_37,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_42,projectile_explosive,,$technology_name_projectile_explosive_42,1940,1,26,torpedo_dud(5),,,$technology_desc_projectile_explosive_37,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_43,projectile_explosive,,$technology_name_projectile_explosive_43,1895,1,26,mine_dmg(5),,,$technology_desc_projectile_explosive_43,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_44,projectile_explosive,,$technology_name_projectile_explosive_44,1900,1,26,mine_dmg(5),,,$technology_desc_projectile_explosive_43,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_45,projectile_explosive,,$technology_name_projectile_explosive_45,1910,1,26,mine_dmg(5),,,$technology_desc_projectile_explosive_43,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_46,projectile_explosive,,$technology_name_projectile_explosive_46,1920,1,26,mine_dmg(5),,,$technology_desc_projectile_explosive_43,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_47,projectile_explosive,,$technology_name_projectile_explosive_47,1930,1,26,mine_dmg(5),,,$technology_desc_projectile_explosive_43,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_48,projectile_explosive,,$technology_name_projectile_explosive_48,1940,1,26,mine_dmg(5),,,$technology_desc_projectile_explosive_43,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
projectile_explosive_end,projectile_explosive,,$technology_name_projectile_explosive_end,1943,1,110,"end, shell_damage(0.5), penetration(0.5), detonation(1), flash(1), flash_explosion(1), flash_spread(1), shell_cost(-5), mine_dmg(0.5)",,,$technology_desc_projectile_explosive_end,A new chemical substance doubles the effect of smoke screen generation. *Smoke Screen: +100% Duration*,,
# $techType_name_tactics_tactics,tactics_tactics,,,,,,,,,,,,
tactics_tactics_1,tactics_tactics,,$technology_name_tactics_tactics_1,1893,1,29,"max_crew_training(15), training_efficiency(10)",,,$technology_desc_tactics_tactics_1,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_2,tactics_tactics,,$technology_name_tactics_tactics_2,1899,1,29,"max_crew_training(15), training_efficiency(10)",,,$technology_desc_tactics_tactics_1,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_3,tactics_tactics,,$technology_name_tactics_tactics_3,1908,1,29,"max_crew_training(10), training_efficiency(10)",,,$technology_desc_tactics_tactics_1,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_4,tactics_tactics,,$technology_name_tactics_tactics_4,1915,1,29,"max_crew_training(10), training_efficiency(10)",,,$technology_desc_tactics_tactics_1,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_5,tactics_tactics,,$technology_name_tactics_tactics_5,1925,1,29,"max_crew_training(10), training_efficiency(10)",,,$technology_desc_tactics_tactics_1,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_6,tactics_tactics,,$technology_name_tactics_tactics_6,1935,1,29,"max_crew_training(10), training_efficiency(10)",,,$technology_desc_tactics_tactics_1,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_7,tactics_tactics,,$technology_name_tactics_tactics_7,1940,1,100,"max_crew_training(25), training_efficiency(5)",,,$technology_desc_tactics_tactics_7,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_8,tactics_tactics,,$technology_name_tactics_tactics_8,1893,1,29,"max_crew_training(5), training_efficiency(2.5)",,,$technology_desc_tactics_tactics_8,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_9,tactics_tactics,,$technology_name_tactics_tactics_9,1897,1,29,"max_crew_training(5), training_efficiency(2.5)",,,$technology_desc_tactics_tactics_9,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_10,tactics_tactics,,$technology_name_tactics_tactics_10,1905,1,29,"max_crew_training(5), training_efficiency(2.5)",,,$technology_desc_tactics_tactics_9,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_11,tactics_tactics,,$technology_name_tactics_tactics_11,1915,1,29,"max_crew_training(7.5), training_efficiency(2.5)",,,$technology_desc_tactics_tactics_9,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_12,tactics_tactics,,$technology_name_tactics_tactics_12,1925,1,29,"max_crew_training(7.5), training_efficiency(5)",,,$technology_desc_tactics_tactics_12,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_13,tactics_tactics,,$technology_name_tactics_tactics_13,1935,1,29,"max_crew_training(7.5), training_efficiency(5)",,,$technology_desc_tactics_tactics_12,The latest theories of Naval Warfare are taught in naval training schools. *Initial crew training status is +1 Level higher*,,
tactics_tactics_14,tactics_tactics,,$technology_name_tactics_tactics_14,1895,1,29,naval_bombardment(15),,,$technology_desc_tactics_tactics_14,The growing range of large naval guns affects the tactics involved for a successful naval bombardment. *Naval Bombardment effect +20%*,,
