#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_12,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_13,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_14,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_15,caliber_length_modifier_5,#,#,#,#,#,#,#,#,#,#
"gun_15_x4_usa_bb,bc",,381,gun_15_x4,usa,"bb, bc",,,,,,ny_gun_356_x4,1.409,1.49,,,arizona_gun_356_x4,1.409,1.49,,,iowa_gun_406_x4,0.845,0.89,,,iowa_gun_406_x4,0.845,0.89,,,,,,,,,,,,
"gun_16_x1_usa_bb,bc",,406,gun_16_x1,usa,"bb, bc",maine_gun_254_x1,1.7,1.795,1.15,,ny_gun_356_x1,1.5,1.581,1.15,,arizona_gun_356_x1,1.5,1.581,1.15,,iowa_gun_406_x1,0.895,0.94,1.15,,iowa_gun_406_x1,0.895,0.94,1.15,,,,,,,,,,,
"gun_16_x2_usa_bb,bc",,406,gun_16_x2,usa,"bb, bc",maine_gun_254_x2,1.7,1.795,0.93,,ny_gun_356_x2,1.5,1.581,0.93,,arizona_gun_356_x2,1.5,1.581,0.93,,iowa_gun_406_x2,0.895,0.94,0.93,,iowa_gun_406_x2,0.895,0.94,0.93,,,,,,,,,,,
"gun_16_x3_usa_bb,bc",,406,gun_16_x3,usa,"bb, bc",maine_gun_254_x3,1.7,1.795,0.75,,ny_gun_356_x3,1.5,1.581,0.75,,arizona_gun_356_x3,1.5,1.581,0.75,,iowa_gun_406_x3,0.895,0.94,0.75,,iowa_gun_406_x3,0.895,0.94,0.75,,,,,,,,,,,
"gun_16_x4_usa_bb,bc",,406,gun_16_x4,usa,"bb, bc",,,,,,ny_gun_356_x4,1.5,1.581,,,arizona_gun_356_x4,1.5,1.581,,,iowa_gun_406_x4,0.895,0.94,,,iowa_gun_406_x4,0.895,0.94,,,,,,,,,,,,
"gun_17_x1_usa_bb,bc",,432,gun_17_x1,usa,"bb, bc",ny_gun_356_x1,1.591,1.672,1.2,,arizona_gun_356_x1,1.591,1.672,1.2,,iowa_gun_406_x1,0.945,0.99,1.2,,iowa_gun_406_x1,0.945,0.99,1.2,,iowa_gun_406_x1,0.945,0.99,1.2,,,,,,,,,,,
"gun_17_x2_usa_bb,bc",,432,gun_17_x2,usa,"bb, bc",ny_gun_356_x2,1.591,1.672,0.95,,arizona_gun_356_x2,1.591,1.672,0.95,,iowa_gun_406_x2,0.945,0.99,0.95,,iowa_gun_406_x2,0.945,0.99,0.95,,iowa_gun_406_x2,0.945,0.99,0.95,,,,,,,,,,,
"gun_17_x3_usa_bb,bc",,432,gun_17_x3,usa,"bb, bc",ny_gun_356_x3,1.591,1.672,0.775,,arizona_gun_356_x3,1.591,1.672,0.775,,iowa_gun_406_x3,0.945,0.99,0.775,,iowa_gun_406_x3,0.945,0.99,0.775,,iowa_gun_406_x3,0.945,0.99,0.775,,,,,,,,,,,
"gun_17_x4_usa_bb,bc",,432,gun_17_x4,usa,"bb, bc",ny_gun_356_x4,1.591,1.672,0.71,,arizona_gun_356_x4,1.591,1.672,0.71,,iowa_gun_406_x4,0.945,0.99,0.71,,iowa_gun_406_x4,0.945,0.99,0.71,,iowa_gun_406_x4,0.945,0.99,0.71,,,,,,,,,,,
"gun_18_x1_usa_bb,bc",,457,gun_18_x1,usa,"bb, bc",ny_gun_356_x1,1.682,1.763,1.23,,arizona_gun_356_x1,1.682,1.763,1.23,,iowa_gun_406_x1,0.995,1.04,1.23,,iowa_gun_406_x1,0.995,1.04,1.23,,iowa_gun_406_x1,0.995,1.04,1.23,,,,,,,,,,,
"gun_18_x2_usa_bb,bc",,457,gun_18_x2,usa,"bb, bc",ny_gun_356_x2,1.682,1.763,0.985,,arizona_gun_356_x2,1.682,1.763,0.985,,iowa_gun_406_x2,0.995,1.04,0.985,,iowa_gun_406_x2,0.995,1.04,0.985,,iowa_gun_406_x2,0.995,1.04,0.985,,,,,,,,,,,
"gun_18_x3_usa_bb,bc",,457,gun_18_x3,usa,"bb, bc",ny_gun_356_x3,1.682,1.763,0.81,,arizona_gun_356_x3,1.682,1.763,0.81,,iowa_gun_406_x3,0.995,1.04,0.81,,iowa_gun_406_x3,0.995,1.04,0.81,,iowa_gun_406_x3,0.995,1.04,0.81,,,,,,,,,,,
"gun_18_x4_usa_bb,bc",,457,gun_18_x4,usa,"bb, bc",ny_gun_356_x4,1.682,1.763,0.735,,arizona_gun_356_x4,1.682,1.763,0.735,,iowa_gun_406_x4,0.995,1.04,0.735,,iowa_gun_406_x4,0.995,1.04,0.735,,iowa_gun_406_x4,0.995,1.04,0.735,,,,,,,,,,,
"gun_19_x1_usa_bb,bc",,483,gun_19_x1,usa,"bb, bc",ny_gun_356_x1,1.773,1.854,1.16,,arizona_gun_356_x1,1.773,1.854,1.16,,iowa_gun_406_x1,1.045,1.09,1.16,,iowa_gun_406_x1,1.045,1.09,1.16,,iowa_gun_406_x1,1.045,1.09,1.16,,,,,,,,,,,
"gun_19_x2_usa_bb,bc",,483,gun_19_x2,usa,"bb, bc",ny_gun_356_x2,1.773,1.854,0.95,,arizona_gun_356_x2,1.773,1.854,0.95,,iowa_gun_406_x2,1.045,1.09,0.95,,iowa_gun_406_x2,1.045,1.09,0.95,,iowa_gun_406_x2,1.045,1.09,0.95,,,,,,,,,,,
"gun_19_x3_usa_bb,bc",,483,gun_19_x3,usa,"bb, bc",ny_gun_356_x3,1.773,1.854,0.78,,arizona_gun_356_x3,1.773,1.854,0.78,,iowa_gun_406_x3,1.045,1.09,0.78,,iowa_gun_406_x3,1.045,1.09,0.78,,iowa_gun_406_x3,1.045,1.09,0.78,,,,,,,,,,,
"gun_19_x4_usa_bb,bc",,483,gun_19_x4,usa,"bb, bc",ny_gun_356_x4,1.773,1.854,0.725,,arizona_gun_356_x4,1.773,1.854,0.725,,iowa_gun_406_x4,1.045,1.09,0.725,,iowa_gun_406_x4,1.045,1.09,0.725,,iowa_gun_406_x4,1.045,1.09,0.725,,,,,,,,,,,
"gun_20_x1_usa_bb,bc",,508,gun_20_x1,usa,"bb, bc",ny_gun_356_x1,1.864,1.945,1.05,,arizona_gun_356_x1,1.864,1.945,1.05,,iowa_gun_406_x1,1.095,1.14,1.05,,iowa_gun_406_x1,1.095,1.14,1.05,,iowa_gun_406_x1,1.095,1.14,1.05,,,,,,,,,,,
"gun_20_x2_usa_bb,bc",,508,gun_20_x2,usa,"bb, bc",ny_gun_356_x2,1.864,1.945,0.85,,arizona_gun_356_x2,1.864,1.945,0.85,,iowa_gun_406_x2,1.095,1.14,0.85,,iowa_gun_406_x2,1.095,1.14,0.85,,iowa_gun_406_x2,1.095,1.14,0.85,,,,,,,,,,,
"gun_20_x3_usa_bb,bc",,508,gun_20_x3,usa,"bb, bc",ny_gun_356_x3,1.864,1.945,0.7,,arizona_gun_356_x3,1.864,1.945,0.7,,iowa_gun_406_x3,1.095,1.14,0.7,,iowa_gun_406_x3,1.095,1.14,0.7,,iowa_gun_406_x3,1.095,1.14,0.7,,,,,,,,,,,
"gun_20_x4_usa_bb,bc",,508,gun_20_x4,usa,"bb, bc",ny_gun_356_x4,1.864,1.945,0.65,,arizona_gun_356_x4,1.864,1.945,0.65,,iowa_gun_406_x4,1.095,1.14,0.65,,iowa_gun_406_x4,1.095,1.14,0.65,,iowa_gun_406_x4,1.095,1.14,0.65,,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x1_france,,51,gun_2_x1,france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_2_x2_france,,51,gun_2_x2,france,,,,,,,,,,,,richelieu_gun_100_x2,0.726,0.897,,,richelieu_gun_100_x2,0.726,0.897,,,,,,,,,,,,,,,,,
gun_2_x3_france,,51,gun_2_x3,france,,,,,,,,,,,,richelieu_gun_100_x3,0.726,0.897,,,richelieu_gun_100_x3,0.726,0.897,,,,,,,,,,,,,,,,,
gun_2_x4_france,,51,gun_2_x4,france,,,,,,,,,,,,richelieu_gun_120_x4,0.596,0.722,,,richelieu_gun_120_x4,0.596,0.722,,,richelieu_gun_120_x4,0.596,0.722,,,,,,,,,,,,
gun_3_x1_france_dd,,76,gun_3_x1,france,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_france_dd,,76,gun_3_x2,france,"dd, tb",,,,,,,,,,,richelieu_gun_100_x2,0.917,1.088,,,richelieu_gun_100_x2,0.917,1.088,,,richelieu_gun_100_x2,0.917,1.088,,,,,,,,,,,,
gun_3_x3_france_dd,,76,gun_3_x3,france,"dd, tb",,,,,,,,,,,richelieu_gun_100_x3,0.917,1.088,,,richelieu_gun_100_x3,0.917,1.088,,,richelieu_gun_100_x3,0.917,1.088,,,,,,,,,,,,
gun_3_x4_france_dd,,76,gun_3_x4,france,"dd, tb",,,,,,,,,,,richelieu_gun_100_x4,0.917,1.088,,,richelieu_gun_100_x4,0.917,1.088,,,richelieu_gun_100_x4,0.917,1.088,,,,,,,,,,,,
gun_4_x1_france_dd,,102,gun_4_x1,france,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x2_france_dd,,102,gun_4_x2,france,"dd, tb",,,,,,,,,,,rich_gun_cal130_x2,0.868,0.994,,,rich_gun_cal130_x2,0.868,0.994,,,rich_gun_cal130_x2,0.868,0.994,,,,,,,,,,,,
gun_4_x3_france_dd,,102,gun_4_x3,france,"dd, tb",,,,,,,,,,,rich_gun_cal130_x3,0.868,0.994,,,rich_gun_cal130_x3,0.868,0.994,,,rich_gun_cal130_x3,0.868,0.994,,,,,,,,,,,,
gun_4_x4_france_dd,,102,gun_4_x4,france,"dd, tb",,,,,,,,,,,rich_gun_cal130_x4,0.868,0.994,,,rich_gun_cal130_x4,0.868,0.994,,,rich_gun_cal130_x4,0.868,0.994,,,,,,,,,,,,
gun_5_x1_france_dd,,127,gun_5_x1,france,"dd, tb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x2_france_dd,,127,gun_5_x2,france,"dd, tb",,,,,,,,,,,richelieu_gun_152_x2,0.551,0.651,,,richelieu_gun_152_x2,0.551,0.651,,,richelieu_gun_152_x2,0.551,0.651,,,,,,,,,,,,
gun_5_x3_france_dd,,127,gun_5_x3,france,"dd, tb",,,,,,,,,,,richelieu_gun_152_x3,0.551,0.651,,,richelieu_gun_152_x3,0.551,0.651,,,richelieu_gun_152_x3,0.551,0.651,,,,,,,,,,,,
gun_5_x4_france_dd,,127,gun_5_x4,france,"dd, tb",,,,,,,,,,,richelieu_gun_152_x4,0.551,0.651,,,richelieu_gun_152_x4,0.551,0.651,,,richelieu_gun_152_x4,0.551,0.651,,,,,,,,,,,,
gun_3_x1_france_cl,,76,gun_3_x1,france,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_3_x2_france_cl,,76,gun_3_x2,france,cl,,,,,,,,,,,richelieu_gun_100_x2,0.917,1.088,,,richelieu_gun_100_x2,0.917,1.088,,,richelieu_gun_100_x2,0.917,1.088,,,,,,,,,,,,
gun_3_x3_france_cl,,76,gun_3_x3,france,cl,,,,,,,,,,,richelieu_gun_100_x3,0.917,1.088,,,richelieu_gun_100_x3,0.917,1.088,,,richelieu_gun_100_x3,0.917,1.088,,,,,,,,,,,,
gun_3_x4_france_cl,,76,gun_3_x4,france,cl,,,,,,,,,,,richelieu_gun_100_x4,0.917,1.088,,,richelieu_gun_100_x4,0.917,1.088,,,richelieu_gun_100_x4,0.917,1.088,,,,,,,,,,,,
gun_4_x1_france_cl,,102,gun_4_x1,france,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_4_x2_france_cl,,102,gun_4_x2,france,cl,,,,,,,,,,,richelieu_gun_100_x2,1.108,1.279,,,richelieu_gun_100_x2,1.108,1.279,,,richelieu_gun_100_x2,1.108,1.279,,,,,,,,,,,,
gun_4_x3_france_cl,,102,gun_4_x3,france,cl,,,,,,,,,,,richelieu_gun_100_x3,1.108,1.279,,,richelieu_gun_100_x3,1.108,1.279,,,richelieu_gun_100_x3,1.108,1.279,,,,,,,,,,,,
gun_4_x4_france_cl,,102,gun_4_x4,france,cl,,,,,,,,,,,richelieu_gun_100_x4,1.108,1.279,,,richelieu_gun_100_x4,1.108,1.279,,,richelieu_gun_100_x4,1.108,1.279,,,,,,,,,,,,
gun_5_x1_france_cl,,127,gun_5_x1,france,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_5_x2_france_cl,,127,gun_5_x2,france,cl,,,,,,,,,,,rich_gun_cal130_x2,1.004,1.13,,,rich_gun_cal130_x2,1.004,1.13,,,rich_gun_cal130_x2,1.004,1.13,,,,,,,,,,,,
gun_5_x3_france_cl,,127,gun_5_x3,france,cl,,,,,,,,,,,rich_gun_cal130_x3,1.004,1.13,,,rich_gun_cal130_x3,1.004,1.13,,,rich_gun_cal130_x3,1.004,1.13,,,,,,,,,,,,
gun_5_x4_france_cl,,127,gun_5_x4,france,cl,,,,,,,,,,,rich_gun_cal130_x4,1.004,1.13,,,rich_gun_cal130_x4,1.004,1.13,,,rich_gun_cal130_x4,1.004,1.13,,,,,,,,,,,,
gun_6_x1_france_cl,,152,gun_6_x1,france,cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_6_x2_france_cl,,152,gun_6_x2,france,cl,,,,,,,,,,,rich_gun_cal130_x2,1.14,1.266,,,rich_gun_cal130_x2,1.14,1.266,,,rich_gun_cal130_x2,1.14,1.266,,,,,,,,,,,,
gun_6_x3_france_cl,,152,gun_6_x3,france,cl,,,,,,,,,,,rich_gun_cal130_x3,1.14,1.266,,,rich_gun_cal130_x3,1.14,1.266,,,rich_gun_cal130_x3,1.14,1.266,,,,,,,,,,,,
gun_6_x4_france_cl,,152,gun_6_x4,france,cl,,,,,,,,,,,rich_gun_cal130_x4,1.14,1.266,,,rich_gun_cal130_x4,1.14,1.266,,,rich_gun_cal130_x4,1.14,1.266,,,,,,,,,,,,
"gun_3_x1_france_ca,bb,bc",,76,gun_3_x1,france,"ca, bb, bc",massena_gun_138_x1,0.634,0.796,1.45,,massena_gun_138_x1,0.634,0.796,1.45,,,,,1.45,,,,,1.45,,,,,1.45,,,,,,,,,,,
"gun_3_x2_france_ca,bb,bc",,76,gun_3_x2,france,"ca, bb, bc",massena_gun_138_x2,0.634,0.796,1.08,,massena_gun_138_x2,0.634,0.796,1.08,,richelieu_gun_100_x2,0.917,1.088,1.08,,richelieu_gun_100_x2,0.917,1.088,1.08,,richelieu_gun_100_x2,0.917,1.088,1.08,,,,,,,,,,,
"gun_3_x3_france_ca,bb,bc",,76,gun_3_x3,france,"ca, bb, bc",,,,,,,,,,,richelieu_gun_100_x3,0.917,1.088,,,richelieu_gun_100_x3,0.917,1.088,,,richelieu_gun_100_x3,0.917,1.088,,,,,,,,,,,,
"gun_3_x4_france_ca,bb,bc",,76,gun_3_x4,france,"ca, bb, bc",,,,,,,,,,,richelieu_gun_100_x4,0.917,1.088,,,richelieu_gun_100_x4,0.917,1.088,,,richelieu_gun_100_x4,0.917,1.088,,,,,,,,,,,,
"gun_4_x1_france_ca,bb,bc",,102,gun_4_x1,france,"ca, bb, bc",massena_gun_138_x1,0.816,0.978,1.7,,massena_gun_138_x1,0.816,0.978,1.7,,,,,1.7,,,,,1.7,,,,,1.7,,,,,,,,,,,
"gun_4_x2_france_ca,bb,bc",,102,gun_4_x2,france,"ca, bb, bc",massena_gun_138_x2,0.816,0.978,1.28,,massena_gun_138_x2,0.816,0.978,1.28,,richelieu_gun_100_x2,1.108,1.279,1.28,,richelieu_gun_100_x2,1.108,1.279,1.28,,richelieu_gun_100_x2,1.108,1.279,1.28,,,,,,,,,,,
"gun_4_x3_france_ca,bb,bc",,102,gun_4_x3,france,"ca, bb, bc",,,,,,,,,,,richelieu_gun_100_x3,1.108,1.279,,,richelieu_gun_100_x3,1.108,1.279,,,richelieu_gun_100_x3,1.108,1.279,,,,,,,,,,,,
"gun_4_x4_france_ca,bb,bc",,102,gun_4_x4,france,"ca, bb, bc",,,,,,,,,,,richelieu_gun_100_x4,1.108,1.279,,,richelieu_gun_100_x4,1.108,1.279,,,richelieu_gun_100_x4,1.108,1.279,,,,,,,,,,,,
"gun_5_x1_france_ca,bb,bc",,127,gun_5_x1,france,"ca, bb, bc",bouvet_gun_138_x1,0.998,1.16,1.25,,bouvet_gun_138_x1,0.998,1.16,1.25,,,,,1.25,,,,,1.25,,,,,1.25,,,,,,,,,,,
"gun_5_x2_france_ca,bb,bc",,127,gun_5_x2,france,"ca, bb, bc",bouvet_gun_138_x2,0.998,1.16,0.95,,bouvet_gun_138_x2,0.998,1.16,0.95,,rich_gun_cal130_x2,1.004,1.13,0.95,,rich_gun_cal130_x2,1.004,1.13,0.95,,rich_gun_cal130_x2,1.004,1.13,0.95,,,,,,,,,,,
"gun_5_x3_france_ca,bb,bc",,127,gun_5_x3,france,"ca, bb, bc",,,,,,,,,,,rich_gun_cal130_x3,1.004,1.13,,,rich_gun_cal130_x3,1.004,1.13,,,rich_gun_cal130_x3,1.004,1.13,,,,,,,,,,,,
"gun_5_x4_france_ca,bb,bc",,127,gun_5_x4,france,"ca, bb, bc",,,,,,,,,,,rich_gun_cal130_x4,1.004,1.13,,,rich_gun_cal130_x4,1.004,1.13,,,rich_gun_cal130_x4,1.004,1.13,,,,,,,,,,,,
"gun_6_x1_france_ca,bb,bc",,152,gun_6_x1,france,"ca, bb, bc",bouvet_gun_138_x1,1.18,1.342,1.185,,bouvet_gun_138_x1,1.18,1.342,1.185,,,,,1.185,,,,,1.185,,,,,1.185,,,,,,,,,,,
"gun_6_x2_france_ca,bb,bc",,152,gun_6_x2,france,"ca, bb, bc",bouvet_gun_138_x2,1.18,1.342,0.86,,bouvet_gun_138_x2,1.18,1.342,0.86,,richelieu_gun_152_x2,0.66,0.76,0.86,,richelieu_gun_152_x2,0.66,0.76,0.86,,richelieu_gun_152_x2,0.66,0.76,0.86,,,,,,,,,,,
"gun_6_x3_france_ca,bb,bc",,152,gun_6_x3,france,"ca, bb, bc",,,,,,,,,,,richelieu_gun_152_x3,0.66,0.76,,,richelieu_gun_152_x3,0.66,0.76,,,richelieu_gun_152_x3,0.66,0.76,,,,,,,,,,,,
"gun_6_x4_france_ca,bb,bc",,152,gun_6_x4,france,"ca, bb, bc",,,,,,,,,,,richelieu_gun_152_x4,0.66,0.76,,,richelieu_gun_152_x4,0.66,0.76,,,richelieu_gun_152_x4,0.66,0.76,,,,,,,,,,,,
"gun_7_x1_france_cl,ca,bb,bc",,178,gun_7_x1,france,"cl, ca, bb, bc",dante_gun_240_x1,0.838,0.946,1.21,,dant_gun_245_x1,0.681,0.762,1.21,,,,,1.21,,,,,1.21,,,,,1.21,,,,,,,,,,,
"gun_7_x2_france_cl,ca,bb,bc",,178,gun_7_x2,france,"cl, ca, bb, bc",dante_gun_240_x2,0.838,0.946,0.9,,dant_gun_245_x2,0.681,0.762,0.9,,richelieu_gun_152_x2,0.769,0.869,0.9,,richelieu_gun_152_x2,0.769,0.869,0.9,,richelieu_gun_152_x2,0.769,0.869,0.9,,,,,,,,,,,
"gun_7_x3_france_cl,ca,bb,bc",,178,gun_7_x3,france,"cl, ca, bb, bc",,,,,,dant_gun_245_x3,0.681,0.762,,,richelieu_gun_152_x3,0.769,0.869,,,richelieu_gun_152_x3,0.769,0.869,,,richelieu_gun_152_x3,0.769,0.869,,,,,,,,,,,,
"gun_7_x4_france_cl,ca,bb,bc",,178,gun_7_x4,france,"cl, ca, bb, bc",,,,,,dant_gun_245_x4,0.681,0.762,,,richelieu_gun_152_x4,0.769,0.869,,,richelieu_gun_152_x4,0.769,0.869,,,richelieu_gun_152_x4,0.769,0.869,,,,,,,,,,,,
"gun_8_x1_france_ca,bb,bc",,203,gun_8_x1,france,"ca, bb, bc",dante_gun_240_x1,0.956,1.064,1.17,,dant_gun_245_x1,0.772,0.853,1.17,,dant_gun_245_x1,0.772,0.853,1.17,,richelieu_gun_380_x1,0.55,0.6025,1.17,,richelieu_gun_380_x1,0.55,0.6025,1.17,,,,,,,,,,,
"gun_8_x2_france_ca,bb,bc",,203,gun_8_x2,france,"ca, bb, bc",dante_gun_240_x2,0.956,1.064,0.88,,dant_gun_245_x2,0.772,0.853,0.88,,dant_gun_245_x2,0.772,0.853,0.88,,richelieu_gun_380_x2,0.55,0.6025,0.88,,richelieu_gun_380_x2,0.55,0.6025,0.88,,,,,,,,,,,
"gun_8_x3_france_ca,bb,bc",,203,gun_8_x3,france,"ca, bb, bc",,,,,,dant_gun_245_x3,0.772,0.853,,,dant_gun_245_x3,0.772,0.853,,,richelieu_gun_380_x3,0.55,0.6025,,,richelieu_gun_380_x3,0.55,0.6025,,,,,,,,,,,,
"gun_8_x4_france_ca,bb,bc",,203,gun_8_x4,france,"ca, bb, bc",,,,,,dant_gun_245_x4,0.772,0.853,,,dant_gun_245_x4,0.772,0.853,,,richelieu_gun_380_x4,0.55,0.6025,,,richelieu_gun_380_x4,0.55,0.6025,,,,,,,,,,,,
"gun_9_x1_france_ca,bb,bc",,229,gun_9_x1,france,"ca, bb, bc",dante_gun_240_x1,1.074,1.182,1.1,,dant_gun_245_x1,0.863,0.944,1.1,,dant_gun_245_x1,0.863,0.944,1.1,,richelieu_gun_380_x1,0.6125,0.665,1.1,,richelieu_gun_380_x1,0.6125,0.665,1.1,,,,,,,,,,,
"gun_9_x2_france_ca,bb,bc",,229,gun_9_x2,france,"ca, bb, bc",dante_gun_240_x2,1.074,1.182,0.82,,dant_gun_245_x2,0.863,0.944,0.82,,dant_gun_245_x2,0.863,0.944,0.82,,richelieu_gun_380_x2,0.6125,0.665,0.82,,richelieu_gun_380_x2,0.6125,0.665,0.82,,,,,,,,,,,
"gun_9_x3_france_ca,bb,bc",,229,gun_9_x3,france,"ca, bb, bc",,,,,,dant_gun_245_x3,0.863,0.944,,,dant_gun_245_x3,0.863,0.944,,,richelieu_gun_380_x3,0.6125,0.665,,,richelieu_gun_380_x3,0.6125,0.665,,,,,,,,,,,,
"gun_9_x4_france_ca,bb,bc",,229,gun_9_x4,france,"ca, bb, bc",,,,,,dant_gun_245_x4,0.863,0.944,,,dant_gun_245_x4,0.863,0.944,,,richelieu_gun_380_x4,0.6125,0.665,,,richelieu_gun_380_x4,0.6125,0.665,,,,,,,,,,,,
"gun_10_x1_france_ca,bb,bc",,254,gun_10_x1,france,"ca, bb, bc",bouvet_gun_305_x1,1.192,1.3,1.2,,dant_gun_245_x1,0.954,1.035,1.2,,dant_gun_245_x1,0.954,1.035,1.2,,richelieu_gun_380_x1,0.675,0.7275,1.2,,richelieu_gun_380_x1,0.675,0.7275,1.2,,,,,,,,,,,
"gun_10_x2_france_ca,bb,bc",,254,gun_10_x2,france,"ca, bb, bc",bouvet_gun_305_x2,1.192,1.3,0.9,,dant_gun_245_x2,0.954,1.035,0.9,,dant_gun_245_x2,0.954,1.035,0.9,,richelieu_gun_380_x2,0.675,0.7275,0.9,,richelieu_gun_380_x2,0.675,0.7275,0.9,,,,,,,,,,,
"gun_10_x3_france_ca,bb,bc",,254,gun_10_x3,france,"ca, bb, bc",,,,,,dant_gun_245_x3,0.954,1.035,,,dant_gun_245_x3,0.954,1.035,,,richelieu_gun_380_x3,0.675,0.7275,,,richelieu_gun_380_x3,0.675,0.7275,,,,,,,,,,,,
"gun_10_x4_france_ca,bb,bc",,254,gun_10_x4,france,"ca, bb, bc",,,,,,dant_gun_245_x4,0.954,1.035,,,dant_gun_245_x4,0.954,1.035,,,richelieu_gun_380_x4,0.675,0.7275,,,richelieu_gun_380_x4,0.675,0.7275,,,,,,,,,,,,
"gun_11_x1_france_ca,bb,bc",,279,gun_11_x1,france,"ca, bb, bc",bouvet_gun_305_x1,1.31,1.418,1.07,,dant_gun_245_x1,1.045,1.126,1.07,,dant_gun_245_x1,1.045,1.126,1.07,,richelieu_gun_380_x1,0.7375,0.79,1.07,,richelieu_gun_380_x1,0.7375,0.79,1.07,,,,,,,,,,,
"gun_11_x2_france_ca,bb,bc",,279,gun_11_x2,france,"ca, bb, bc",bouvet_gun_305_x2,1.31,1.418,0.82,,dant_gun_245_x2,1.045,1.126,0.82,,dant_gun_245_x2,1.045,1.126,0.82,,richelieu_gun_380_x2,0.7375,0.79,0.82,,richelieu_gun_380_x2,0.7375,0.79,0.82,,,,,,,,,,,
"gun_11_x3_france_ca,bb,bc",,279,gun_11_x3,france,"ca, bb, bc",,,,,,dant_gun_245_x3,1.045,1.126,,,dant_gun_245_x3,1.045,1.126,,,richelieu_gun_380_x3,0.7375,0.79,,,richelieu_gun_380_x3,0.7375,0.79,,,,,,,,,,,,
"gun_11_x4_france_ca,bb,bc",,279,gun_11_x4,france,"ca, bb, bc",,,,,,dant_gun_245_x4,1.045,1.126,,,dant_gun_245_x4,1.045,1.126,,,richelieu_gun_380_x4,0.7375,0.79,,,richelieu_gun_380_x4,0.7375,0.79,,,,,,,,,,,,
"gun_12_x1_france_bb,bc",,305,gun_12_x1,france,"bb, bc",dante_gun_305_x1,1.136,1.217,1.07,,dant_gun_245_x1,1.136,1.217,1.07,,dant_gun_245_x1,1.136,1.217,1.07,,richelieu_gun_380_x1,0.8,0.8525,1.07,,richelieu_gun_380_x1,0.8,0.8525,1.07,,,,,,,,,,,
"gun_12_x2_france_bb,bc",,305,gun_12_x2,france,"bb, bc",dante_gun_305_x2,1.136,1.217,0.82,,dant_gun_245_x2,1.136,1.217,0.82,,dant_gun_245_x2,1.136,1.217,0.82,,richelieu_gun_380_x2,0.8,0.8525,0.82,,richelieu_gun_380_x2,0.8,0.8525,0.82,,,,,,,,,,,
"gun_12_x3_france_bb,bc",,305,gun_12_x3,france,"bb, bc",,,,,,dant_gun_245_x3,1.136,1.217,,,dant_gun_245_x3,1.136,1.217,,,richelieu_gun_380_x3,0.8,0.8525,,,richelieu_gun_380_x3,0.8,0.8525,,,,,,,,,,,,
"gun_12_x4_france_bb,bc",,305,gun_12_x4,france,"bb, bc",,,,,,dant_gun_245_x4,1.136,1.217,,,dant_gun_245_x4,1.136,1.217,,,richelieu_gun_380_x4,0.8,0.8525,,,richelieu_gun_380_x4,0.8,0.8525,,,,,,,,,,,,
"gun_13_x1_france_bb,bc",,330,gun_13_x1,france,"bb, bc",dante_gun_305_x1,1.227,1.308,1.13,,dant_gun_245_x1,1.227,1.308,1.13,,dant_gun_245_x1,1.227,1.308,1.13,,richelieu_gun_380_x1,0.8625,0.915,1.13,,richelieu_gun_380_x1,0.8625,0.915,1.13,,,,,,,,,,,
"gun_13_x2_france_bb,bc",,330,gun_13_x2,france,"bb, bc",dante_gun_305_x2,1.227,1.308,0.88,,dant_gun_245_x2,1.227,1.308,0.88,,dant_gun_245_x2,1.227,1.308,0.88,,richelieu_gun_380_x2,0.8625,0.915,0.88,,richelieu_gun_380_x2,0.8625,0.915,0.88,,,,,,,,,,,
"gun_13_x3_france_bb,bc",,330,gun_13_x3,france,"bb, bc",,,,,,dant_gun_245_x3,1.227,1.308,,,dant_gun_245_x3,1.227,1.308,,,richelieu_gun_380_x3,0.8625,0.915,,,richelieu_gun_380_x3,0.8625,0.915,,,,,,,,,,,,
